entry,at,order
"The player ""Jack Sparrow @ kzRolrYH6N"" quits the game with a stack of 161.38.",2022-05-12T20:32:00.402Z,165238752040200
"The player ""Jack Sparrow @ kzRolrYH6N"" stand up with the stack of 161.38.",2022-05-12T20:30:11.536Z,165238741153600
"-- ending hand #169 --",2022-05-12T20:30:08.538Z,165238740853802
"""Jack @ xDol4Gk2zP"" collected 0.00 from pot",2022-05-12T20:30:08.538Z,165238740853801
"Uncalled bet of 0.50 returned to ""Jack @ xDol4Gk2zP""",2022-05-12T20:30:08.538Z,165238740853800
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:30:07.720Z,165238740772000
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:30:06.744Z,165238740674400
"The admin ""shiv @ PNsFUu33VN"" enqueued the game stop on next hand.",2022-05-12T20:30:05.934Z,165238740593400
"""Jack @ xDol4Gk2zP"" posts a big blind of 0.50",2022-05-12T20:30:04.334Z,165238740433407
"Dead Small Blind",2022-05-12T20:30:04.334Z,165238740433406
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (135.25) | #3 ""shiv @ PNsFUu33VN"" (57.75) | #7 ""Jack Sparrow @ kzRolrYH6N"" (161.38)",2022-05-12T20:30:04.334Z,165238740433402
"-- starting hand #169  (No Limit Texas Hold'em) (dealer: ""Jack Sparrow @ kzRolrYH6N"") --",2022-05-12T20:30:04.334Z,165238740433401
"The player ""Rana @ faMcnLIVXw"" stand up with the stack of 219.66.",2022-05-12T20:30:04.334Z,165238740433400
"-- ending hand #168 --",2022-05-12T20:30:01.414Z,165238740141402
"""Jack @ xDol4Gk2zP"" collected 1.75 from pot",2022-05-12T20:30:01.414Z,165238740141401
"Uncalled bet of 1.50 returned to ""Jack @ xDol4Gk2zP""",2022-05-12T20:30:01.414Z,165238740141400
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:30:00.592Z,165238740059200
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:29:58.254Z,165238739825400
"""Jack @ xDol4Gk2zP"" bets 1.50",2022-05-12T20:29:57.376Z,165238739737600
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:29:53.232Z,165238739323200
"Turn: J♠, Q♣, 3♣ [2♥]",2022-05-12T20:29:47.127Z,165238738712700
"""shiv @ PNsFUu33VN"" checks",2022-05-12T20:29:46.222Z,165238738622200
"""Jack @ xDol4Gk2zP"" checks",2022-05-12T20:29:45.344Z,165238738534400
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:29:42.245Z,165238738224500
"Flop:  [J♠, Q♣, 3♣]",2022-05-12T20:29:39.605Z,165238737960500
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:29:38.791Z,165238737879100
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:29:35.351Z,165238737535100
"""shiv @ PNsFUu33VN"" calls 0.50",2022-05-12T20:29:33.781Z,165238737378100
"""Jack @ xDol4Gk2zP"" calls 0.50",2022-05-12T20:29:32.312Z,165238737231200
"""Rana @ faMcnLIVXw"" posts a big blind of 0.50",2022-05-12T20:29:29.911Z,165238736991107
"""Jack Sparrow @ kzRolrYH6N"" posts a small blind of 0.25",2022-05-12T20:29:29.911Z,165238736991106
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (134.00) | #3 ""shiv @ PNsFUu33VN"" (58.25) | #7 ""Jack Sparrow @ kzRolrYH6N"" (161.63) | #10 ""Rana @ faMcnLIVXw"" (220.16)",2022-05-12T20:29:29.911Z,165238736991101
"-- starting hand #168  (No Limit Texas Hold'em) (dead button) --",2022-05-12T20:29:29.911Z,165238736991100
"-- ending hand #167 --",2022-05-12T20:29:26.911Z,165238736691102
"""Rana @ faMcnLIVXw"" collected 1.00 from pot",2022-05-12T20:29:26.911Z,165238736691101
"Uncalled bet of 1.00 returned to ""Rana @ faMcnLIVXw""",2022-05-12T20:29:26.911Z,165238736691100
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:29:26.040Z,165238736604000
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:29:25.069Z,165238736506900
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:29:18.450Z,165238735845000
"""Rana @ faMcnLIVXw"" raises to 1.50",2022-05-12T20:29:15.747Z,165238735574700
"""Jack Sparrow @ kzRolrYH6N"" posts a big blind of 0.50",2022-05-12T20:29:12.589Z,165238735258908
"Dead Small Blind",2022-05-12T20:29:12.589Z,165238735258907
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (134.00) | #3 ""shiv @ PNsFUu33VN"" (58.25) | #7 ""Jack Sparrow @ kzRolrYH6N"" (162.13) | #10 ""Rana @ faMcnLIVXw"" (219.66)",2022-05-12T20:29:12.589Z,165238735258902
"-- starting hand #167  (No Limit Texas Hold'em) (dealer: ""shiv @ PNsFUu33VN"") --",2022-05-12T20:29:12.589Z,165238735258901
"The player ""brad @ 6c0qJEjda-"" quits the game with a stack of 0.00.",2022-05-12T20:29:12.589Z,165238735258900
"-- ending hand #166 --",2022-05-12T20:29:09.578Z,165238734957801
"""Rana @ faMcnLIVXw"" collected 32.25 from pot with Full House, K's over 6's (combination: K♥, K♣, K♦, 6♦, 6♥, 6♠)",2022-05-12T20:29:09.578Z,165238734957800
"River: K♥, 6♠, K♣, K♦ [4♥]",2022-05-12T20:29:05.498Z,165238734549800
"Turn: K♥, 6♠, K♣ [K♦]",2022-05-12T20:29:01.376Z,165238734137600
"Flop:  [K♥, 6♠, K♣]",2022-05-12T20:28:57.259Z,165238733725900
"""Rana @ faMcnLIVXw"" shows a 6♦, 6♥.",2022-05-12T20:28:53.248Z,165238733324801
"""brad @ 6c0qJEjda-"" shows a 8♥, A♥.",2022-05-12T20:28:53.248Z,165238733324800
"Some players choose to not run it twice.",2022-05-12T20:28:52.409Z,165238733240901
"""Rana @ faMcnLIVXw"" chooses to not run it twice.",2022-05-12T20:28:52.409Z,165238733240900
"""brad @ 6c0qJEjda-"" chooses to  run it twice.",2022-05-12T20:28:52.233Z,165238733223300
"Remaining players decide whether to run it twice.",2022-05-12T20:28:51.346Z,165238733134601
"""Rana @ faMcnLIVXw"" calls 16.00",2022-05-12T20:28:51.346Z,165238733134600
"""brad @ 6c0qJEjda-"" raises to 16.00 and go all in",2022-05-12T20:28:49.099Z,165238732909900
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:28:47.323Z,165238732732300
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:28:46.397Z,165238732639700
"""Rana @ faMcnLIVXw"" raises to 1.50",2022-05-12T20:28:45.503Z,165238732550300
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:28:41.814Z,165238732181400
"""brad @ 6c0qJEjda-"" posts a big blind of 0.50",2022-05-12T20:28:39.174Z,165238731917408
"""shiv @ PNsFUu33VN"" posts a small blind of 0.25",2022-05-12T20:28:39.174Z,165238731917407
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (134.00) | #3 ""shiv @ PNsFUu33VN"" (58.50) | #6 ""brad @ 6c0qJEjda-"" (16.00) | #7 ""Jack Sparrow @ kzRolrYH6N"" (162.13) | #10 ""Rana @ faMcnLIVXw"" (203.41)",2022-05-12T20:28:39.174Z,165238731917401
"-- starting hand #166  (No Limit Texas Hold'em) (dealer: ""Jack @ xDol4Gk2zP"") --",2022-05-12T20:28:39.174Z,165238731917400
"-- ending hand #165 --",2022-05-12T20:28:36.164Z,165238731616402
"""brad @ 6c0qJEjda-"" collected 6.00 from pot",2022-05-12T20:28:36.164Z,165238731616401
"Uncalled bet of 10.00 returned to ""brad @ 6c0qJEjda-""",2022-05-12T20:28:36.164Z,165238731616400
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:28:35.342Z,165238731534200
"""brad @ 6c0qJEjda-"" bets 10.00 and go all in",2022-05-12T20:28:34.392Z,165238731439200
"River: 2♦, K♣, 3♥, 6♠ [9♣]",2022-05-12T20:28:32.429Z,165238731242900
"""Jack Sparrow @ kzRolrYH6N"" checks",2022-05-12T20:28:31.559Z,165238731155900
"""brad @ 6c0qJEjda-"" checks",2022-05-12T20:28:28.598Z,165238730859800
"Turn: 2♦, K♣, 3♥ [6♠]",2022-05-12T20:28:27.427Z,165238730742700
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:28:26.605Z,165238730660500
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:28:25.568Z,165238730556800
"""Jack Sparrow @ kzRolrYH6N"" calls 2.00",2022-05-12T20:28:20.448Z,165238730044800
"""brad @ 6c0qJEjda-"" bets 2.00",2022-05-12T20:28:18.479Z,165238729847900
"""shiv @ PNsFUu33VN"" checks",2022-05-12T20:28:15.664Z,165238729566400
"""Jack @ xDol4Gk2zP"" checks",2022-05-12T20:28:14.514Z,165238729451400
"Flop:  [2♦, K♣, 3♥]",2022-05-12T20:28:11.505Z,165238729150500
"""shiv @ PNsFUu33VN"" checks",2022-05-12T20:28:10.699Z,165238729069900
"""Jack @ xDol4Gk2zP"" calls 0.50",2022-05-12T20:28:08.762Z,165238728876200
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:28:06.408Z,165238728640800
"""Jack Sparrow @ kzRolrYH6N"" calls 0.50",2022-05-12T20:28:01.793Z,165238728179300
"""brad @ 6c0qJEjda-"" calls 0.50",2022-05-12T20:27:47.658Z,165238726765800
"""shiv @ PNsFUu33VN"" posts a big blind of 0.50",2022-05-12T20:27:45.807Z,165238726580708
"""Jack @ xDol4Gk2zP"" posts a small blind of 0.25",2022-05-12T20:27:45.807Z,165238726580707
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (134.50) | #3 ""shiv @ PNsFUu33VN"" (59.00) | #6 ""brad @ 6c0qJEjda-"" (12.50) | #7 ""Jack Sparrow @ kzRolrYH6N"" (164.63) | #10 ""Rana @ faMcnLIVXw"" (203.41)",2022-05-12T20:27:45.807Z,165238726580701
"-- starting hand #165  (No Limit Texas Hold'em) (dealer: ""Rana @ faMcnLIVXw"") --",2022-05-12T20:27:45.807Z,165238726580700
"""shiv @ PNsFUu33VN"" shows a 8♣, A♣.",2022-05-12T20:27:42.911Z,165238726291100
"""Jack Sparrow @ kzRolrYH6N"" shows a A♥, 8♥.",2022-05-12T20:27:42.101Z,165238726210100
"-- ending hand #164 --",2022-05-12T20:27:41.492Z,165238726149202
"""Jack @ xDol4Gk2zP"" collected 36.75 from pot",2022-05-12T20:27:41.492Z,165238726149201
"Uncalled bet of 23.00 returned to ""Jack @ xDol4Gk2zP""",2022-05-12T20:27:41.492Z,165238726149200
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:27:40.663Z,165238726066300
"""Jack @ xDol4Gk2zP"" bets 23.00",2022-05-12T20:27:16.912Z,165238723691200
"Turn: 2♥, 4♣, 8♦ [9♥]",2022-05-12T20:27:09.375Z,165238722937500
"""Jack Sparrow @ kzRolrYH6N"" calls 13.00",2022-05-12T20:27:08.519Z,165238722851900
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:27:07.240Z,165238722724000
"""Jack @ xDol4Gk2zP"" raises to 13.00",2022-05-12T20:26:49.200Z,165238720920000
"""Jack Sparrow @ kzRolrYH6N"" calls 4.50",2022-05-12T20:26:44.933Z,165238720493300
"""brad @ 6c0qJEjda-"" folds",2022-05-12T20:26:40.213Z,165238720021300
"""shiv @ PNsFUu33VN"" bets 4.50",2022-05-12T20:26:39.184Z,165238719918400
"""Jack @ xDol4Gk2zP"" checks",2022-05-12T20:26:34.236Z,165238719423600
"Flop:  [2♥, 4♣, 8♦]",2022-05-12T20:26:31.822Z,165238719182200
"""Jack @ xDol4Gk2zP"" calls 1.50",2022-05-12T20:26:30.972Z,165238719097200
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:26:30.134Z,165238719013400
"""Jack Sparrow @ kzRolrYH6N"" calls 1.50",2022-05-12T20:26:27.559Z,165238718755900
"""brad @ 6c0qJEjda-"" calls 1.50",2022-05-12T20:26:26.647Z,165238718664700
"""shiv @ PNsFUu33VN"" raises to 1.50",2022-05-12T20:26:25.746Z,165238718574600
"""Jack @ xDol4Gk2zP"" posts a big blind of 0.50",2022-05-12T20:26:22.623Z,165238718262308
"""Rana @ faMcnLIVXw"" posts a small blind of 0.25",2022-05-12T20:26:22.623Z,165238718262307
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (112.25) | #3 ""shiv @ PNsFUu33VN"" (65.00) | #6 ""brad @ 6c0qJEjda-"" (14.00) | #7 ""Jack Sparrow @ kzRolrYH6N"" (179.13) | #10 ""Rana @ faMcnLIVXw"" (203.66)",2022-05-12T20:26:22.623Z,165238718262301
"-- starting hand #164  (No Limit Texas Hold'em) (dealer: ""Jack Sparrow @ kzRolrYH6N"") --",2022-05-12T20:26:22.623Z,165238718262300
"-- ending hand #163 --",2022-05-12T20:26:19.713Z,165238717971302
"""Jack @ xDol4Gk2zP"" collected 28.25 from pot",2022-05-12T20:26:19.713Z,165238717971301
"Uncalled bet of 15.00 returned to ""Jack @ xDol4Gk2zP""",2022-05-12T20:26:19.713Z,165238717971300
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:26:18.828Z,165238717882800
"""Jack @ xDol4Gk2zP"" bets 15.00",2022-05-12T20:26:06.753Z,165238716675300
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:26:04.714Z,165238716471400
"River: 10♥, 6♥, K♣, 9♥ [6♣]",2022-05-12T20:26:00.298Z,165238716029800
"""Rana @ faMcnLIVXw"" calls 8.25",2022-05-12T20:25:59.432Z,165238715943200
"""Jack @ xDol4Gk2zP"" bets 8.25",2022-05-12T20:25:55.548Z,165238715554800
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:25:50.118Z,165238715011800
"Turn: 10♥, 6♥, K♣ [9♥]",2022-05-12T20:25:46.889Z,165238714688900
"""Rana @ faMcnLIVXw"" calls 3.25",2022-05-12T20:25:46.021Z,165238714602100
"""Jack @ xDol4Gk2zP"" bets 3.25",2022-05-12T20:25:43.684Z,165238714368400
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:25:40.703Z,165238714070300
"Flop:  [10♥, 6♥, K♣]",2022-05-12T20:25:38.586Z,165238713858600
"""Rana @ faMcnLIVXw"" calls 2.50",2022-05-12T20:25:37.722Z,165238713772200
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:25:30.011Z,165238713001100
"""brad @ 6c0qJEjda-"" folds",2022-05-12T20:25:29.022Z,165238712902200
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:25:28.104Z,165238712810400
"""Jack @ xDol4Gk2zP"" raises to 2.50",2022-05-12T20:25:27.193Z,165238712719300
"""Rana @ faMcnLIVXw"" posts a big blind of 0.50",2022-05-12T20:25:23.879Z,165238712387908
"""Jack Sparrow @ kzRolrYH6N"" posts a small blind of 0.25",2022-05-12T20:25:23.879Z,165238712387907
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (98.00) | #3 ""shiv @ PNsFUu33VN"" (65.00) | #6 ""brad @ 6c0qJEjda-"" (14.00) | #7 ""Jack Sparrow @ kzRolrYH6N"" (179.38) | #10 ""Rana @ faMcnLIVXw"" (217.66)",2022-05-12T20:25:23.879Z,165238712387901
"-- starting hand #163  (No Limit Texas Hold'em) (dealer: ""brad @ 6c0qJEjda-"") --",2022-05-12T20:25:23.879Z,165238712387900
"-- ending hand #162 --",2022-05-12T20:25:20.884Z,165238712088402
"""Jack Sparrow @ kzRolrYH6N"" collected 16.50 from pot",2022-05-12T20:25:20.884Z,165238712088401
"Uncalled bet of 12.88 returned to ""Jack Sparrow @ kzRolrYH6N""",2022-05-12T20:25:20.884Z,165238712088400
"""brad @ 6c0qJEjda-"" folds",2022-05-12T20:25:20.027Z,165238712002700
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:25:19.087Z,165238711908700
"""Jack Sparrow @ kzRolrYH6N"" bets 12.88",2022-05-12T20:25:17.651Z,165238711765100
"""brad @ 6c0qJEjda-"" checks",2022-05-12T20:25:11.021Z,165238711102100
"River: 7♠, 8♦, J♦, 10♠ [3♠]",2022-05-12T20:25:09.569Z,165238710956900
"""brad @ 6c0qJEjda-"" calls 0.50",2022-05-12T20:25:08.682Z,165238710868200
"""Rana @ faMcnLIVXw"" calls 0.50",2022-05-12T20:25:07.860Z,165238710786000
"""Jack Sparrow @ kzRolrYH6N"" bets 0.50",2022-05-12T20:25:06.407Z,165238710640700
"""brad @ 6c0qJEjda-"" checks",2022-05-12T20:25:05.156Z,165238710515600
"Turn: 7♠, 8♦, J♦ [10♠]",2022-05-12T20:25:02.838Z,165238710283800
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:25:02.021Z,165238710202100
"""Jack Sparrow @ kzRolrYH6N"" checks",2022-05-12T20:25:00.282Z,165238710028200
"""brad @ 6c0qJEjda-"" checks",2022-05-12T20:24:58.850Z,165238709885000
"Flop:  [7♠, 8♦, J♦]",2022-05-12T20:24:57.183Z,165238709718300
"""Jack Sparrow @ kzRolrYH6N"" calls 5.00",2022-05-12T20:24:56.345Z,165238709634500
"""brad @ 6c0qJEjda-"" calls 5.00",2022-05-12T20:24:53.640Z,165238709364000
"""Rana @ faMcnLIVXw"" raises to 5.00",2022-05-12T20:24:52.650Z,165238709265000
"""Jack Sparrow @ kzRolrYH6N"" raises to 2.50",2022-05-12T20:24:49.542Z,165238708954200
"""brad @ 6c0qJEjda-"" calls 0.50",2022-05-12T20:24:42.706Z,165238708270600
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:24:41.364Z,165238708136400
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:24:40.513Z,165238708051300
"""Rana @ faMcnLIVXw"" calls 0.50",2022-05-12T20:24:39.624Z,165238707962400
"""Jack Sparrow @ kzRolrYH6N"" posts a big blind of 0.50",2022-05-12T20:24:34.336Z,165238707433608
"""brad @ 6c0qJEjda-"" posts a small blind of 0.25",2022-05-12T20:24:34.336Z,165238707433607
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (98.00) | #3 ""shiv @ PNsFUu33VN"" (65.00) | #6 ""brad @ 6c0qJEjda-"" (19.50) | #7 ""Jack Sparrow @ kzRolrYH6N"" (168.38) | #10 ""Rana @ faMcnLIVXw"" (223.16)",2022-05-12T20:24:34.336Z,165238707433601
"-- starting hand #162  (No Limit Texas Hold'em) (dealer: ""shiv @ PNsFUu33VN"") --",2022-05-12T20:24:34.336Z,165238707433600
"-- ending hand #161 --",2022-05-12T20:24:31.332Z,165238707133202
"""Jack Sparrow @ kzRolrYH6N"" collected 1.25 from pot",2022-05-12T20:24:31.332Z,165238707133201
"Uncalled bet of 0.50 returned to ""Jack Sparrow @ kzRolrYH6N""",2022-05-12T20:24:31.332Z,165238707133200
"""brad @ 6c0qJEjda-"" folds",2022-05-12T20:24:30.452Z,165238707045200
"""Jack Sparrow @ kzRolrYH6N"" bets 0.50",2022-05-12T20:24:29.575Z,165238706957500
"""brad @ 6c0qJEjda-"" checks",2022-05-12T20:24:27.281Z,165238706728100
"Turn: A♠, 7♠, Q♥ [3♦]",2022-05-12T20:24:26.929Z,165238706692900
"""Jack Sparrow @ kzRolrYH6N"" checks",2022-05-12T20:24:26.047Z,165238706604700
"""brad @ 6c0qJEjda-"" checks",2022-05-12T20:24:25.087Z,165238706508700
"Flop:  [A♠, 7♠, Q♥]",2022-05-12T20:24:23.625Z,165238706362500
"""brad @ 6c0qJEjda-"" checks",2022-05-12T20:24:22.748Z,165238706274800
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:24:21.823Z,165238706182300
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:24:17.379Z,165238705737900
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:24:16.454Z,165238705645400
"""Jack Sparrow @ kzRolrYH6N"" calls 0.50",2022-05-12T20:24:15.087Z,165238705508700
"""brad @ 6c0qJEjda-"" posts a big blind of 0.50",2022-05-12T20:24:13.017Z,165238705301708
"""shiv @ PNsFUu33VN"" posts a small blind of 0.25",2022-05-12T20:24:13.017Z,165238705301707
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (98.00) | #3 ""shiv @ PNsFUu33VN"" (65.25) | #6 ""brad @ 6c0qJEjda-"" (20.00) | #7 ""Jack Sparrow @ kzRolrYH6N"" (167.63) | #10 ""Rana @ faMcnLIVXw"" (223.16)",2022-05-12T20:24:13.017Z,165238705301701
"-- starting hand #161  (No Limit Texas Hold'em) (dealer: ""Jack @ xDol4Gk2zP"") --",2022-05-12T20:24:13.017Z,165238705301700
"""shiv @ PNsFUu33VN"" shows a Q♠, K♥.",2022-05-12T20:24:10.351Z,165238705035100
"-- ending hand #160 --",2022-05-12T20:24:09.327Z,165238704932702
"""shiv @ PNsFUu33VN"" collected 0.50 from pot",2022-05-12T20:24:09.327Z,165238704932701
"Uncalled bet of 0.25 returned to ""shiv @ PNsFUu33VN""",2022-05-12T20:24:09.327Z,165238704932700
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:24:08.466Z,165238704846600
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:24:07.548Z,165238704754800
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:24:05.913Z,165238704591300
"""brad @ 6c0qJEjda-"" folds",2022-05-12T20:24:04.630Z,165238704463000
"""shiv @ PNsFUu33VN"" posts a big blind of 0.50",2022-05-12T20:24:03.522Z,165238704352209
"""Jack @ xDol4Gk2zP"" posts a small blind of 0.25",2022-05-12T20:24:03.522Z,165238704352208
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (98.25) | #3 ""shiv @ PNsFUu33VN"" (65.00) | #6 ""brad @ 6c0qJEjda-"" (20.00) | #7 ""Jack Sparrow @ kzRolrYH6N"" (167.63) | #10 ""Rana @ faMcnLIVXw"" (223.16)",2022-05-12T20:24:03.522Z,165238704352202
"-- starting hand #160  (No Limit Texas Hold'em) (dealer: ""Rana @ faMcnLIVXw"") --",2022-05-12T20:24:03.522Z,165238704352201
"The player ""brad @ 6c0qJEjda-"" joined the game with a stack of 20.00.",2022-05-12T20:24:03.522Z,165238704352200
"-- ending hand #159 --",2022-05-12T20:24:00.425Z,165238704042504
"""Rana @ faMcnLIVXw"" collected 15.25 from pot with Pair, 7's (combination: 7♣, 7♥, A♠, K♠, 9♣)",2022-05-12T20:24:00.425Z,165238704042503
"""Rana @ faMcnLIVXw"" shows a A♠, 2♠.",2022-05-12T20:24:00.425Z,165238704042502
"""Jack @ xDol4Gk2zP"" collected 15.25 from pot with Pair, 7's (combination: 7♣, 7♥, A♦, K♠, 9♣)",2022-05-12T20:24:00.425Z,165238704042501
"""Jack @ xDol4Gk2zP"" shows a 4♣, A♦.",2022-05-12T20:24:00.425Z,165238704042500
"""Jack @ xDol4Gk2zP"" checks",2022-05-12T20:23:59.535Z,165238703953500
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:23:57.451Z,165238703745100
"River: 7♣, 6♠, 7♥, K♠ [9♣]",2022-05-12T20:23:54.000Z,165238703400000
"""Rana @ faMcnLIVXw"" calls 9.50",2022-05-12T20:23:53.128Z,165238703312800
"""Jack @ xDol4Gk2zP"" bets 9.50",2022-05-12T20:23:49.418Z,165238702941800
"The admin approved the player ""brad @ 6c0qJEjda-"" participation with a stack of 20.00.",2022-05-12T20:23:48.002Z,165238702800200
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:23:44.215Z,165238702421500
"Turn: 7♣, 6♠, 7♥ [K♠]",2022-05-12T20:23:42.796Z,165238702279600
"""Rana @ faMcnLIVXw"" calls 3.25",2022-05-12T20:23:41.978Z,165238702197800
"""Jack @ xDol4Gk2zP"" bets 3.25",2022-05-12T20:23:39.529Z,165238701952900
"""Rana @ faMcnLIVXw"" checks",2022-05-12T20:23:35.656Z,165238701565600
"Flop:  [7♣, 6♠, 7♥]",2022-05-12T20:23:33.986Z,165238701398600
"""Rana @ faMcnLIVXw"" calls 2.50",2022-05-12T20:23:33.147Z,165238701314700
"""Jack @ xDol4Gk2zP"" raises to 2.50",2022-05-12T20:23:28.493Z,165238700849300
"""Rana @ faMcnLIVXw"" calls 0.50",2022-05-12T20:23:26.198Z,165238700619800
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:23:24.462Z,165238700446200
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:23:23.546Z,165238700354600
"""Jack @ xDol4Gk2zP"" posts a big blind of 0.50",2022-05-12T20:23:15.896Z,165238699589607
"""Rana @ faMcnLIVXw"" posts a small blind of 0.25",2022-05-12T20:23:15.896Z,165238699589606
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (98.25) | #3 ""shiv @ PNsFUu33VN"" (65.00) | #7 ""Jack Sparrow @ kzRolrYH6N"" (167.63) | #10 ""Rana @ faMcnLIVXw"" (223.16)",2022-05-12T20:23:15.896Z,165238699589601
"-- starting hand #159  (No Limit Texas Hold'em) (dealer: ""Jack Sparrow @ kzRolrYH6N"") --",2022-05-12T20:23:15.896Z,165238699589600
"-- ending hand #158 --",2022-05-12T20:23:12.887Z,165238699288702
"""Rana @ faMcnLIVXw"" collected 0.50 from pot",2022-05-12T20:23:12.887Z,165238699288701
"Uncalled bet of 0.25 returned to ""Rana @ faMcnLIVXw""",2022-05-12T20:23:12.887Z,165238699288700
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:23:11.968Z,165238699196800
"The player ""brad @ 6c0qJEjda-"" requested a seat.",2022-05-12T20:23:11.114Z,165238699111400
"""shiv @ PNsFUu33VN"" folds",2022-05-12T20:23:11.011Z,165238699101100
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:23:09.961Z,165238698996100
"""Rana @ faMcnLIVXw"" posts a big blind of 0.50",2022-05-12T20:23:08.082Z,165238698808207
"""Jack Sparrow @ kzRolrYH6N"" posts a small blind of 0.25",2022-05-12T20:23:08.082Z,165238698808206
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (98.25) | #3 ""shiv @ PNsFUu33VN"" (65.00) | #7 ""Jack Sparrow @ kzRolrYH6N"" (167.88) | #10 ""Rana @ faMcnLIVXw"" (222.91)",2022-05-12T20:23:08.082Z,165238698808201
"-- starting hand #158  (No Limit Texas Hold'em) (dealer: ""shiv @ PNsFUu33VN"") --",2022-05-12T20:23:08.082Z,165238698808200
"-- ending hand #157 --",2022-05-12T20:23:05.082Z,165238698508202
"""shiv @ PNsFUu33VN"" collected 1.00 from pot",2022-05-12T20:23:05.082Z,165238698508201
"Uncalled bet of 1.00 returned to ""shiv @ PNsFUu33VN""",2022-05-12T20:23:05.082Z,165238698508200
"""Jack Sparrow @ kzRolrYH6N"" folds",2022-05-12T20:23:04.186Z,165238698418600
"""shiv @ PNsFUu33VN"" raises to 1.50",2022-05-12T20:23:03.163Z,165238698316300
"""Jack @ xDol4Gk2zP"" folds",2022-05-12T20:22:59.749Z,165238697974900
"""Rana @ faMcnLIVXw"" folds",2022-05-12T20:22:58.511Z,165238697851100
"""Jack Sparrow @ kzRolrYH6N"" posts a big blind of 0.50",2022-05-12T20:22:57.138Z,165238697713808
"""shiv @ PNsFUu33VN"" posts a small blind of 0.25",2022-05-12T20:22:57.138Z,165238697713807
"Player stacks: #1 ""Jack @ xDol4Gk2zP"" (98.25) | #3 ""shiv @ PNsFUu33VN"" (64.50) | #7 ""Jack Sparrow @ kzRolrYH6N"" (168.38) | #10 ""Rana @ faMcnLIVXw"" (222.91)",2022-05-12T20:22:57.138Z,165238697713802
"-- starting hand #157  (No Limit Texas Hold'em) (dealer: ""Jack @ xDol4Gk2zP"") --",2022-05-12T20:22:57.138Z,165238697713801
