entry,at,order
"""Gyth @ TIRmCvWAZj"" shows a 6♠, 8♥.",2022-06-10T18:18:16.608Z,165488509660800
"""Mt2500 @ L46HsMGRoN"" shows a 3♠, 5♣.",2022-06-10T18:18:13.722Z,165488509372200
"""Shawn @ bPvtSbzkAj"" shows a 9♠, 3♣.",2022-06-10T18:18:11.543Z,165488509154300
"""white&nerdy @ pTLo0z6T3g"" shows a 3♦, 4♦.",2022-06-10T18:18:10.147Z,165488509014700
"""Jl @ R4jGGpHuT7"" shows a K♣, Q♥.",2022-06-10T18:18:10.117Z,165488509011700
"-- ending hand #83 --",2022-06-10T18:18:09.186Z,165488508918602
"""Hasbullah @ 02inrjNc6d"" collected 18.78 from pot with Two Pair, A's & 4's on the second run  (combination: A♥, A♦, 4♠, 4♥, J♥)",2022-06-10T18:18:09.186Z,165488508918601
"""Hasbullah @ 02inrjNc6d"" collected 18.79 from pot with Two Pair, A's & 10's (combination: A♥, A♦, 10♦, 10♣, K♠)",2022-06-10T18:18:09.186Z,165488508918600
"River (second run): 8♣, 2♦, 4♠, J♥ [4♥]",2022-06-10T18:18:05.088Z,165488508508800
"Turn (second run): 8♣, 2♦, 4♠ [J♥]",2022-06-10T18:18:01.074Z,165488508107400
"Flop (second run):  [8♣, 2♦, 4♠]",2022-06-10T18:17:56.970Z,165488507697000
"River: K♠, 10♦, 7♠, 5♥ [10♣]",2022-06-10T18:17:52.869Z,165488507286900
"Turn: K♠, 10♦, 7♠ [5♥]",2022-06-10T18:17:48.862Z,165488506886200
"Flop:  [K♠, 10♦, 7♠]",2022-06-10T18:17:44.753Z,165488506475300
"""bhu @ H4tluL-kX1"" shows a K♦, A♠.",2022-06-10T18:17:40.662Z,165488506066201
"""Hasbullah @ 02inrjNc6d"" shows a A♥, A♦.",2022-06-10T18:17:40.662Z,165488506066200
"All players in hand choose to run it twice.",2022-06-10T18:17:39.764Z,165488505976401
"""Hasbullah @ 02inrjNc6d"" chooses to  run it twice.",2022-06-10T18:17:39.764Z,165488505976400
"""bhu @ H4tluL-kX1"" chooses to  run it twice.",2022-06-10T18:17:39.088Z,165488505908800
"Remaining players decide whether to run it twice.",2022-06-10T18:17:37.891Z,165488505789101
"""bhu @ H4tluL-kX1"" calls 17.91 and go all in",2022-06-10T18:17:37.891Z,165488505789100
"""Hasbullah @ 02inrjNc6d"" raises to 17.91",2022-06-10T18:17:35.488Z,165488505548800
"""bussell bones @ p1IppBEJj0"" folds",2022-06-10T18:17:31.593Z,165488505159300
"""Jl @ R4jGGpHuT7"" folds",2022-06-10T18:17:29.884Z,165488504988400
"""BScurr @ 2QIXB-ewQE"" folds",2022-06-10T18:17:28.868Z,165488504886800
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:17:27.966Z,165488504796600
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:17:22.441Z,165488504244100
"""Mt2500 @ L46HsMGRoN"" folds",2022-06-10T18:17:21.599Z,165488504159900
"""bhu @ H4tluL-kX1"" raises to 7.50",2022-06-10T18:17:20.710Z,165488504071000
"""Hasbullah @ 02inrjNc6d"" raises to 3.25",2022-06-10T18:17:10.842Z,165488503084200
"""bussell bones @ p1IppBEJj0"" calls 0.50",2022-06-10T18:17:05.136Z,165488502513600
"""kahjj @ rJL-2fTyUD"" folds",2022-06-10T18:16:58.383Z,165488501838300
"""Shawn @ bPvtSbzkAj"" folds",2022-06-10T18:16:57.469Z,165488501746900
"""Jl @ R4jGGpHuT7"" calls 0.50",2022-06-10T18:16:56.498Z,165488501649800
"""BScurr @ 2QIXB-ewQE"" posts a big blind of 0.50",2022-06-10T18:16:54.008Z,165488501400813
"""white&nerdy @ pTLo0z6T3g"" posts a small blind of 0.25",2022-06-10T18:16:54.008Z,165488501400812
"Your hand is K♦, A♠",2022-06-10T18:16:54.008Z,165488501400805
"Player stacks: #1 ""kahjj @ rJL-2fTyUD"" (137.44) | #2 ""bussell bones @ p1IppBEJj0"" (87.80) | #3 ""Hasbullah @ 02inrjNc6d"" (29.12) | #4 ""bhu @ H4tluL-kX1"" (17.91) | #5 ""Mt2500 @ L46HsMGRoN"" (42.44) | #6 ""Gyth @ TIRmCvWAZj"" (125.63) | #7 ""white&nerdy @ pTLo0z6T3g"" (43.49) | #8 ""BScurr @ 2QIXB-ewQE"" (109.38) | #9 ""Jl @ R4jGGpHuT7"" (103.16) | #10 ""Shawn @ bPvtSbzkAj"" (41.63)",2022-06-10T18:16:54.008Z,165488501400801
"-- starting hand #83  (No Limit Texas Hold'em) (dealer: ""Gyth @ TIRmCvWAZj"") --",2022-06-10T18:16:54.008Z,165488501400800
"""BScurr @ 2QIXB-ewQE"" shows a 2♣, J♦.",2022-06-10T18:16:49.168Z,165488500916800
"Undealt cards:  [J♣, 9♥, 6♥, 2♦, 4♦]",2022-06-10T18:16:48.063Z,165488500806300
"-- ending hand #82 --",2022-06-10T18:16:47.394Z,165488500739402
"""bhu @ H4tluL-kX1"" collected 2.25 from pot",2022-06-10T18:16:47.394Z,165488500739401
"Uncalled bet of 2.50 returned to ""bhu @ H4tluL-kX1""",2022-06-10T18:16:47.394Z,165488500739400
"""kahjj @ rJL-2fTyUD"" folds",2022-06-10T18:16:46.524Z,165488500652400
"""Jl @ R4jGGpHuT7"" folds",2022-06-10T18:16:45.516Z,165488500551600
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:16:38.530Z,165488499853000
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:16:37.655Z,165488499765500
"""Mt2500 @ L46HsMGRoN"" folds",2022-06-10T18:16:30.803Z,165488499080300
"""bhu @ H4tluL-kX1"" raises to 3.00",2022-06-10T18:16:29.799Z,165488498979900
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-10T18:16:24.377Z,165488498437700
"""bussell bones @ p1IppBEJj0"" folds",2022-06-10T18:16:23.366Z,165488498336600
"""kahjj @ rJL-2fTyUD"" calls 0.50",2022-06-10T18:16:22.436Z,165488498243600
"""Shawn @ bPvtSbzkAj"" folds",2022-06-10T18:16:20.909Z,165488498090900
"""Jl @ R4jGGpHuT7"" calls 0.50",2022-06-10T18:16:19.792Z,165488497979200
"""BScurr @ 2QIXB-ewQE"" folds",2022-06-10T18:16:01.797Z,165488496179700
"""white&nerdy @ pTLo0z6T3g"" posts a big blind of 0.50",2022-06-10T18:16:00.667Z,165488496066713
"""Gyth @ TIRmCvWAZj"" posts a small blind of 0.25",2022-06-10T18:16:00.667Z,165488496066712
"Your hand is 5♠, 5♥",2022-06-10T18:16:00.667Z,165488496066705
"Player stacks: #1 ""kahjj @ rJL-2fTyUD"" (137.94) | #2 ""bussell bones @ p1IppBEJj0"" (87.80) | #3 ""Hasbullah @ 02inrjNc6d"" (29.12) | #4 ""bhu @ H4tluL-kX1"" (16.16) | #5 ""Mt2500 @ L46HsMGRoN"" (42.44) | #6 ""Gyth @ TIRmCvWAZj"" (125.88) | #7 ""white&nerdy @ pTLo0z6T3g"" (43.99) | #8 ""BScurr @ 2QIXB-ewQE"" (109.38) | #9 ""Jl @ R4jGGpHuT7"" (103.66) | #10 ""Shawn @ bPvtSbzkAj"" (41.63)",2022-06-10T18:16:00.667Z,165488496066701
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""Mt2500 @ L46HsMGRoN"") --",2022-06-10T18:16:00.667Z,165488496066700
"""Gyth @ TIRmCvWAZj"" shows a 6♠, 6♣.",2022-06-10T18:15:58.177Z,165488495817700
"-- ending hand #81 --",2022-06-10T18:15:56.970Z,165488495697002
"""Jl @ R4jGGpHuT7"" collected 30.72 from pot",2022-06-10T18:15:56.970Z,165488495697001
"Uncalled bet of 14.36 returned to ""Jl @ R4jGGpHuT7""",2022-06-10T18:15:56.970Z,165488495697000
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:15:56.108Z,165488495610800
"""Jl @ R4jGGpHuT7"" bets 14.36",2022-06-10T18:15:55.119Z,165488495511900
"""Gyth @ TIRmCvWAZj"" checks",2022-06-10T18:15:34.855Z,165488493485500
"River: 2♦, 5♦, 7♥, A♥ [Q♦]",2022-06-10T18:15:33.591Z,165488493359100
"""Gyth @ TIRmCvWAZj"" calls 6.93",2022-06-10T18:15:32.691Z,165488493269100
"""Jl @ R4jGGpHuT7"" bets 6.93",2022-06-10T18:15:21.951Z,165488492195100
"""Gyth @ TIRmCvWAZj"" checks",2022-06-10T18:15:14.112Z,165488491411200
"Turn: 2♦, 5♦, 7♥ [A♥]",2022-06-10T18:15:11.945Z,165488491194500
"""Gyth @ TIRmCvWAZj"" calls 3.00",2022-06-10T18:15:11.129Z,165488491112900
"""Mt2500 @ L46HsMGRoN"" folds",2022-06-10T18:15:09.503Z,165488490950300
"""bussell bones @ p1IppBEJj0"" folds",2022-06-10T18:15:08.596Z,165488490859600
"""kahjj @ rJL-2fTyUD"" folds",2022-06-10T18:15:03.658Z,165488490365800
"""Shawn @ bPvtSbzkAj"" folds",2022-06-10T18:15:02.510Z,165488490251000
"""Jl @ R4jGGpHuT7"" bets 3.00",2022-06-10T18:15:00.680Z,165488490068000
"""Gyth @ TIRmCvWAZj"" checks",2022-06-10T18:14:52.516Z,165488489251600
"""Mt2500 @ L46HsMGRoN"" checks",2022-06-10T18:14:51.322Z,165488489132200
"Flop:  [2♦, 5♦, 7♥]",2022-06-10T18:14:49.926Z,165488488992600
"""Jl @ R4jGGpHuT7"" calls 1.81",2022-06-10T18:14:49.022Z,165488488902200
"""Gyth @ TIRmCvWAZj"" calls 1.81",2022-06-10T18:14:48.051Z,165488488805100
"""Mt2500 @ L46HsMGRoN"" calls 1.81",2022-06-10T18:14:46.678Z,165488488667800
"""bhu @ H4tluL-kX1"" folds",2022-06-10T18:14:45.627Z,165488488562700
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-10T18:14:44.740Z,165488488474000
"""bussell bones @ p1IppBEJj0"" calls 1.81",2022-06-10T18:14:43.618Z,165488488361800
"""kahjj @ rJL-2fTyUD"" calls 1.81",2022-06-10T18:14:41.773Z,165488488177300
"""Shawn @ bPvtSbzkAj"" raises to 1.81",2022-06-10T18:14:39.551Z,165488487955100
"""Jl @ R4jGGpHuT7"" calls 0.50",2022-06-10T18:14:30.762Z,165488487076200
"""BScurr @ 2QIXB-ewQE"" folds",2022-06-10T18:14:28.949Z,165488486894900
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:14:28.022Z,165488486802200
"""Gyth @ TIRmCvWAZj"" posts a big blind of 0.50",2022-06-10T18:14:26.120Z,165488486612013
"""Mt2500 @ L46HsMGRoN"" posts a small blind of 0.25",2022-06-10T18:14:26.120Z,165488486612012
"Your hand is J♥, 4♣",2022-06-10T18:14:26.120Z,165488486612005
"Player stacks: #1 ""kahjj @ rJL-2fTyUD"" (139.75) | #2 ""bussell bones @ p1IppBEJj0"" (89.61) | #3 ""Hasbullah @ 02inrjNc6d"" (29.12) | #4 ""bhu @ H4tluL-kX1"" (16.16) | #5 ""Mt2500 @ L46HsMGRoN"" (44.25) | #6 ""Gyth @ TIRmCvWAZj"" (137.62) | #7 ""white&nerdy @ pTLo0z6T3g"" (43.99) | #8 ""BScurr @ 2QIXB-ewQE"" (109.38) | #9 ""Jl @ R4jGGpHuT7"" (84.68) | #10 ""Shawn @ bPvtSbzkAj"" (43.44)",2022-06-10T18:14:26.120Z,165488486612001
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""bhu @ H4tluL-kX1"") --",2022-06-10T18:14:26.120Z,165488486612000
"-- ending hand #80 --",2022-06-10T18:14:20.110Z,165488486011002
"""Mt2500 @ L46HsMGRoN"" collected 9.50 from pot with Straight, 8 High (combination: 8♣, 7♥, 6♣, 5♠, 4♠)",2022-06-10T18:14:20.110Z,165488486011001
"""Mt2500 @ L46HsMGRoN"" shows a 6♣, 4♠.",2022-06-10T18:14:20.110Z,165488486011000
"""bussell bones @ p1IppBEJj0"" checks",2022-06-10T18:14:19.208Z,165488485920800
"""Mt2500 @ L46HsMGRoN"" checks",2022-06-10T18:14:17.329Z,165488485732900
"River: 5♠, Q♦, 7♥, 8♣ [3♦]",2022-06-10T18:14:11.104Z,165488485110400
"""Mt2500 @ L46HsMGRoN"" calls 2.50",2022-06-10T18:14:10.186Z,165488485018600
"""bussell bones @ p1IppBEJj0"" bets 2.50",2022-06-10T18:14:06.488Z,165488484648800
"""Mt2500 @ L46HsMGRoN"" checks",2022-06-10T18:14:02.663Z,165488484266300
"Turn: 5♠, Q♦, 7♥ [8♣]",2022-06-10T18:13:59.297Z,165488483929700
"""BScurr @ 2QIXB-ewQE"" folds",2022-06-10T18:13:58.401Z,165488483840100
"""Mt2500 @ L46HsMGRoN"" calls 1.25",2022-06-10T18:13:57.531Z,165488483753100
"""bhu @ H4tluL-kX1"" folds",2022-06-10T18:13:56.132Z,165488483613200
"""bussell bones @ p1IppBEJj0"" bets 1.25",2022-06-10T18:13:55.169Z,165488483516900
"""BScurr @ 2QIXB-ewQE"" checks",2022-06-10T18:13:50.190Z,165488483019000
"""Mt2500 @ L46HsMGRoN"" checks",2022-06-10T18:13:49.293Z,165488482929300
"""bhu @ H4tluL-kX1"" checks",2022-06-10T18:13:47.343Z,165488482734300
"Flop:  [5♠, Q♦, 7♥]",2022-06-10T18:13:45.689Z,165488482568900
"""Mt2500 @ L46HsMGRoN"" checks",2022-06-10T18:13:44.766Z,165488482476600
"""bhu @ H4tluL-kX1"" calls 0.50",2022-06-10T18:13:43.783Z,165488482378300
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-10T18:13:42.788Z,165488482278800
"""bussell bones @ p1IppBEJj0"" calls 0.50",2022-06-10T18:13:41.716Z,165488482171600
"""kahjj @ rJL-2fTyUD"" folds",2022-06-10T18:13:38.403Z,165488481840300
"""Shawn @ bPvtSbzkAj"" folds",2022-06-10T18:13:37.390Z,165488481739000
"""Jl @ R4jGGpHuT7"" folds",2022-06-10T18:13:32.621Z,165488481262100
"""BScurr @ 2QIXB-ewQE"" calls 0.50",2022-06-10T18:13:31.572Z,165488481157200
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:13:30.721Z,165488481072100
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:13:29.796Z,165488480979600
"""Mt2500 @ L46HsMGRoN"" posts a big blind of 0.50",2022-06-10T18:13:26.282Z,165488480628213
"""bhu @ H4tluL-kX1"" posts a small blind of 0.25",2022-06-10T18:13:26.282Z,165488480628212
"Your hand is 5♣, 4♦",2022-06-10T18:13:26.282Z,165488480628205
"Player stacks: #1 ""kahjj @ rJL-2fTyUD"" (139.75) | #2 ""bussell bones @ p1IppBEJj0"" (93.86) | #3 ""Hasbullah @ 02inrjNc6d"" (29.12) | #4 ""bhu @ H4tluL-kX1"" (16.66) | #5 ""Mt2500 @ L46HsMGRoN"" (39.00) | #6 ""Gyth @ TIRmCvWAZj"" (137.62) | #7 ""white&nerdy @ pTLo0z6T3g"" (43.99) | #8 ""BScurr @ 2QIXB-ewQE"" (109.88) | #9 ""Jl @ R4jGGpHuT7"" (84.68) | #10 ""Shawn @ bPvtSbzkAj"" (43.44)",2022-06-10T18:13:26.282Z,165488480628201
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""Hasbullah @ 02inrjNc6d"") --",2022-06-10T18:13:26.282Z,165488480628200
"Undealt cards:  [10♠, A♠, 9♠, 6♠, 7♥]",2022-06-10T18:13:21.692Z,165488480169200
"-- ending hand #79 --",2022-06-10T18:13:20.341Z,165488480034102
"""bussell bones @ p1IppBEJj0"" collected 1.25 from pot",2022-06-10T18:13:20.341Z,165488480034101
"Uncalled bet of 3.00 returned to ""bussell bones @ p1IppBEJj0""",2022-06-10T18:13:20.341Z,165488480034100
"""bhu @ H4tluL-kX1"" folds",2022-06-10T18:13:19.490Z,165488479949000
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-10T18:13:18.558Z,165488479855800
"""bussell bones @ p1IppBEJj0"" raises to 3.50",2022-06-10T18:13:17.477Z,165488479747700
"""kahjj @ rJL-2fTyUD"" folds",2022-06-10T18:13:14.956Z,165488479495600
"""Shawn @ bPvtSbzkAj"" folds",2022-06-10T18:13:14.005Z,165488479400500
"""Jl @ R4jGGpHuT7"" folds",2022-06-10T18:13:11.428Z,165488479142800
"""BScurr @ 2QIXB-ewQE"" folds",2022-06-10T18:13:10.489Z,165488479048900
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:13:09.512Z,165488478951200
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:13:08.541Z,165488478854100
"""Mt2500 @ L46HsMGRoN"" folds",2022-06-10T18:13:06.051Z,165488478605100
"""bhu @ H4tluL-kX1"" posts a big blind of 0.50",2022-06-10T18:13:03.069Z,165488478306913
"""Hasbullah @ 02inrjNc6d"" posts a small blind of 0.25",2022-06-10T18:13:03.069Z,165488478306912
"Your hand is 4♠, K♣",2022-06-10T18:13:03.069Z,165488478306905
"Player stacks: #1 ""kahjj @ rJL-2fTyUD"" (139.75) | #2 ""bussell bones @ p1IppBEJj0"" (93.11) | #3 ""Hasbullah @ 02inrjNc6d"" (29.37) | #4 ""bhu @ H4tluL-kX1"" (17.16) | #5 ""Mt2500 @ L46HsMGRoN"" (39.00) | #6 ""Gyth @ TIRmCvWAZj"" (137.62) | #7 ""white&nerdy @ pTLo0z6T3g"" (43.99) | #8 ""BScurr @ 2QIXB-ewQE"" (109.88) | #9 ""Jl @ R4jGGpHuT7"" (84.68) | #10 ""Shawn @ bPvtSbzkAj"" (43.44)",2022-06-10T18:13:03.069Z,165488478306901
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""bussell bones @ p1IppBEJj0"") --",2022-06-10T18:13:03.069Z,165488478306900
"""BScurr @ 2QIXB-ewQE"" shows a A♠, 7♠.",2022-06-10T18:12:57.040Z,165488477704000
"-- ending hand #78 --",2022-06-10T18:12:56.455Z,165488477645504
"""Shawn @ bPvtSbzkAj"" collected 12.25 from pot with Pair, 5's (combination: 5♥, 5♠, A♣, 8♣, 7♦)",2022-06-10T18:12:56.455Z,165488477645503
"""Shawn @ bPvtSbzkAj"" shows a 6♦, 5♥.",2022-06-10T18:12:56.455Z,165488477645502
"""bussell bones @ p1IppBEJj0"" collected 12.25 from pot with Pair, 5's (combination: 5♣, 5♠, A♣, 8♣, 7♦)",2022-06-10T18:12:56.455Z,165488477645501
"""bussell bones @ p1IppBEJj0"" shows a 6♣, 5♣.",2022-06-10T18:12:56.455Z,165488477645500
"""Shawn @ bPvtSbzkAj"" checks",2022-06-10T18:12:55.541Z,165488477554100
"""bussell bones @ p1IppBEJj0"" checks",2022-06-10T18:12:53.831Z,165488477383100
"River: 2♦, 8♣, 5♠, 7♦ [A♣]",2022-06-10T18:12:52.050Z,165488477205000
"""BScurr @ 2QIXB-ewQE"" folds",2022-06-10T18:12:51.105Z,165488477110500
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-10T18:12:50.250Z,165488477025000
"""bussell bones @ p1IppBEJj0"" calls 7.00",2022-06-10T18:12:49.204Z,165488476920400
"""Shawn @ bPvtSbzkAj"" raises to 7.00",2022-06-10T18:12:46.792Z,165488476679200
"""BScurr @ 2QIXB-ewQE"" bets 3.50",2022-06-10T18:12:41.161Z,165488476116100
"""Hasbullah @ 02inrjNc6d"" checks",2022-06-10T18:12:38.793Z,165488475879300
"""bussell bones @ p1IppBEJj0"" checks",2022-06-10T18:12:37.356Z,165488475735600
"Turn: 2♦, 8♣, 5♠ [7♦]",2022-06-10T18:12:29.231Z,165488474923100
"""Shawn @ bPvtSbzkAj"" checks",2022-06-10T18:12:28.356Z,165488474835600
"""BScurr @ 2QIXB-ewQE"" checks",2022-06-10T18:12:27.464Z,165488474746400
"""Hasbullah @ 02inrjNc6d"" checks",2022-06-10T18:12:26.619Z,165488474661900
"""bussell bones @ p1IppBEJj0"" checks",2022-06-10T18:12:20.447Z,165488474044700
"Flop:  [2♦, 8♣, 5♠]",2022-06-10T18:12:18.409Z,165488473840900
"""Hasbullah @ 02inrjNc6d"" calls 1.75",2022-06-10T18:12:17.495Z,165488473749500
"""bussell bones @ p1IppBEJj0"" calls 1.75",2022-06-10T18:12:16.146Z,165488473614600
"""kahjj @ rJL-2fTyUD"" folds",2022-06-10T18:12:14.327Z,165488473432700
"""Shawn @ bPvtSbzkAj"" calls 1.75",2022-06-10T18:12:13.336Z,165488473333600
"""Jl @ R4jGGpHuT7"" folds",2022-06-10T18:12:12.133Z,165488473213300
"""BScurr @ 2QIXB-ewQE"" raises to 1.75",2022-06-10T18:12:08.833Z,165488472883300
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:12:06.907Z,165488472690700
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:12:06.016Z,165488472601600
"""Mt2500 @ L46HsMGRoN"" folds",2022-06-10T18:12:05.011Z,165488472501100
"""bhu @ H4tluL-kX1"" folds",2022-06-10T18:12:00.880Z,165488472088000
"""Hasbullah @ 02inrjNc6d"" posts a big blind of 0.50",2022-06-10T18:12:00.015Z,165488472001513
"""bussell bones @ p1IppBEJj0"" posts a small blind of 0.25",2022-06-10T18:12:00.015Z,165488472001512
"Your hand is Q♣, 4♦",2022-06-10T18:12:00.015Z,165488472001505
"Player stacks: #1 ""kahjj @ rJL-2fTyUD"" (139.75) | #2 ""bussell bones @ p1IppBEJj0"" (89.61) | #3 ""Hasbullah @ 02inrjNc6d"" (31.12) | #4 ""bhu @ H4tluL-kX1"" (17.16) | #5 ""Mt2500 @ L46HsMGRoN"" (39.00) | #6 ""Gyth @ TIRmCvWAZj"" (137.62) | #7 ""white&nerdy @ pTLo0z6T3g"" (43.99) | #8 ""BScurr @ 2QIXB-ewQE"" (115.13) | #9 ""Jl @ R4jGGpHuT7"" (84.68) | #10 ""Shawn @ bPvtSbzkAj"" (39.94)",2022-06-10T18:12:00.015Z,165488472001501
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""kahjj @ rJL-2fTyUD"") --",2022-06-10T18:12:00.015Z,165488472001500
"""Shawn @ bPvtSbzkAj"" shows a 8♦, 3♣.",2022-06-10T18:11:55.474Z,165488471547400
"Undealt cards:  [Q♦, 2♣, 5♦, 8♠, 3♠]",2022-06-10T18:11:54.746Z,165488471474600
"""BScurr @ 2QIXB-ewQE"" shows a 3♥, 5♥.",2022-06-10T18:11:54.615Z,165488471461500
"-- ending hand #77 --",2022-06-10T18:11:52.636Z,165488471263602
"""bussell bones @ p1IppBEJj0"" collected 17.75 from pot",2022-06-10T18:11:52.636Z,165488471263601
"Uncalled bet of 10.00 returned to ""bussell bones @ p1IppBEJj0""",2022-06-10T18:11:52.636Z,165488471263600
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:11:51.817Z,165488471181700
"""Mt2500 @ L46HsMGRoN"" folds",2022-06-10T18:11:45.896Z,165488470589600
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-10T18:11:45.015Z,165488470501500
"""bussell bones @ p1IppBEJj0"" raises to 17.00",2022-06-10T18:11:42.377Z,165488470237700
"""kahjj @ rJL-2fTyUD"" folds",2022-06-10T18:11:28.858Z,165488468885800
"""Shawn @ bPvtSbzkAj"" folds",2022-06-10T18:11:27.826Z,165488468782600
"""Jl @ R4jGGpHuT7"" folds",2022-06-10T18:11:26.773Z,165488468677300
"""BScurr @ 2QIXB-ewQE"" folds",2022-06-10T18:11:25.781Z,165488468578100
"""white&nerdy @ pTLo0z6T3g"" raises to 7.00",2022-06-10T18:11:22.688Z,165488468268800
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:11:17.833Z,165488467783300
"""Mt2500 @ L46HsMGRoN"" calls 1.75",2022-06-10T18:11:11.511Z,165488467151100
"""bhu @ H4tluL-kX1"" folds",2022-06-10T18:11:10.559Z,165488467055900
"""Hasbullah @ 02inrjNc6d"" raises to 1.75",2022-06-10T18:11:09.704Z,165488466970400
"""bussell bones @ p1IppBEJj0"" posts a big blind of 0.50",2022-06-10T18:11:02.402Z,165488466240213
"""kahjj @ rJL-2fTyUD"" posts a small blind of 0.25",2022-06-10T18:11:02.402Z,165488466240212
"Your hand is 5♣, J♦",2022-06-10T18:11:02.402Z,165488466240205
"Player stacks: #1 ""kahjj @ rJL-2fTyUD"" (140.00) | #2 ""bussell bones @ p1IppBEJj0"" (78.86) | #3 ""Hasbullah @ 02inrjNc6d"" (32.87) | #4 ""bhu @ H4tluL-kX1"" (17.16) | #5 ""Mt2500 @ L46HsMGRoN"" (40.75) | #6 ""Gyth @ TIRmCvWAZj"" (137.62) | #7 ""white&nerdy @ pTLo0z6T3g"" (50.99) | #8 ""BScurr @ 2QIXB-ewQE"" (115.13) | #9 ""Jl @ R4jGGpHuT7"" (84.68) | #10 ""Shawn @ bPvtSbzkAj"" (39.94)",2022-06-10T18:11:02.402Z,165488466240201
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Shawn @ bPvtSbzkAj"") --",2022-06-10T18:11:02.402Z,165488466240200
"""BScurr @ 2QIXB-ewQE"" shows a K♣, 6♣.",2022-06-10T18:10:56.941Z,165488465694100
"-- ending hand #76 --",2022-06-10T18:10:55.886Z,165488465588602
"""kahjj @ rJL-2fTyUD"" collected 28.00 from pot with Four of a Kind, 8's (combination: 8♦, 8♠, 8♣, 8♥, K♦)",2022-06-10T18:10:55.886Z,165488465588601
"""kahjj @ rJL-2fTyUD"" shows a 8♦, 8♠.",2022-06-10T18:10:55.886Z,165488465588600
"""BScurr @ 2QIXB-ewQE"" checks",2022-06-10T18:10:55.002Z,165488465500200
"""kahjj @ rJL-2fTyUD"" checks",2022-06-10T18:10:54.130Z,165488465413000
"River: 8♣, 10♠, K♦, 8♥ [7♠]",2022-06-10T18:10:52.185Z,165488465218500
"""kahjj @ rJL-2fTyUD"" calls 7.00",2022-06-10T18:10:51.344Z,165488465134400
"""BScurr @ 2QIXB-ewQE"" bets 7.00",2022-06-10T18:10:47.602Z,165488464760200
"""kahjj @ rJL-2fTyUD"" checks",2022-06-10T18:10:45.446Z,165488464544600
"Turn: 8♣, 10♠, K♦ [8♥]",2022-06-10T18:10:40.980Z,165488464098000
"""BScurr @ 2QIXB-ewQE"" calls 3.50",2022-06-10T18:10:40.113Z,165488464011300
"""kahjj @ rJL-2fTyUD"" bets 3.50",2022-06-10T18:10:39.203Z,165488463920300
"Flop:  [8♣, 10♠, K♦]",2022-06-10T18:10:34.770Z,165488463477000
"""Shawn @ bPvtSbzkAj"" folds",2022-06-10T18:10:33.925Z,165488463392500
"""BScurr @ 2QIXB-ewQE"" calls 3.00",2022-06-10T18:10:33.013Z,165488463301300
"""bussell bones @ p1IppBEJj0"" folds",2022-06-10T18:10:31.923Z,165488463192300
"""kahjj @ rJL-2fTyUD"" raises to 3.00",2022-06-10T18:10:28.018Z,165488462801800
"""Shawn @ bPvtSbzkAj"" calls 0.50",2022-06-10T18:10:23.633Z,165488462363300
"""Jl @ R4jGGpHuT7"" folds",2022-06-10T18:10:20.544Z,165488462054400
"""BScurr @ 2QIXB-ewQE"" calls 0.50",2022-06-10T18:10:19.624Z,165488461962400
"""white&nerdy @ pTLo0z6T3g"" folds",2022-06-10T18:10:18.702Z,165488461870200
"""Gyth @ TIRmCvWAZj"" folds",2022-06-10T18:10:17.764Z,165488461776400
"""Mt2500 @ L46HsMGRoN"" folds",2022-06-10T18:10:13.049Z,165488461304900
"""bhu @ H4tluL-kX1"" folds",2022-06-10T18:10:06.585Z,165488460658500
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-10T18:10:05.689Z,165488460568900
"""bussell bones @ p1IppBEJj0"" calls 0.50",2022-06-10T18:10:00.541Z,165488460054100
