entry,at,order
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:24:15.953Z,165276145595300
"""andre @ H4tluL-kX1"" posts a big blind of 0.10",2022-05-17T04:20:28.379Z,165276122837906
"""peter @ 3UUkATWkPe"" posts a small blind of 0.05",2022-05-17T04:20:28.379Z,165276122837905
"Your hand is 7♠, 10♦",2022-05-17T04:20:28.379Z,165276122837903
"Player stacks: #2 ""peter @ 3UUkATWkPe"" (57.20) | #8 ""andre @ H4tluL-kX1"" (104.61) | #10 ""collin @ mgz2s1XOCB"" (48.19)",2022-05-17T04:20:28.379Z,165276122837901
"-- starting hand #208  (No Limit Texas Hold'em) (dealer: ""collin @ mgz2s1XOCB"") --",2022-05-17T04:20:28.379Z,165276122837900
"""collin @ mgz2s1XOCB"" shows a 3♥, 6♥.",2022-05-17T04:20:23.604Z,165276122360400
"""peter @ 3UUkATWkPe"" shows a 8♠, Q♣.",2022-05-17T04:20:22.793Z,165276122279300
"""andre @ H4tluL-kX1"" shows a 3♦, 10♣.",2022-05-17T04:20:22.168Z,165276122216800
"Undealt cards: 7♠, 3♠, 9♠ [8♣, Q♦]",2022-05-17T04:20:21.754Z,165276122175400
"-- ending hand #207 --",2022-05-17T04:20:20.773Z,165276122077302
"""andre @ H4tluL-kX1"" collected 6.00 from pot",2022-05-17T04:20:20.773Z,165276122077301
"Uncalled bet of 3.00 returned to ""andre @ H4tluL-kX1""",2022-05-17T04:20:20.773Z,165276122077300
"""peter @ 3UUkATWkPe"" folds",2022-05-17T04:20:19.942Z,165276121994200
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:20:15.955Z,165276121595500
"""andre @ H4tluL-kX1"" bets 3.00",2022-05-17T04:19:59.162Z,165276119916200
"""peter @ 3UUkATWkPe"" checks",2022-05-17T04:19:54.862Z,165276119486200
"""collin @ mgz2s1XOCB"" checks",2022-05-17T04:19:53.909Z,165276119390900
"Flop:  [7♠, 3♠, 9♠]",2022-05-17T04:19:48.816Z,165276118881600
"""peter @ 3UUkATWkPe"" calls 2.00",2022-05-17T04:19:47.957Z,165276118795700
"""collin @ mgz2s1XOCB"" calls 2.00",2022-05-17T04:19:46.714Z,165276118671400
"""andre @ H4tluL-kX1"" raises to 2.00",2022-05-17T04:19:36.690Z,165276117669000
"""peter @ 3UUkATWkPe"" posts a big blind of 0.10",2022-05-17T04:19:33.714Z,165276117371406
"""collin @ mgz2s1XOCB"" posts a small blind of 0.05",2022-05-17T04:19:33.714Z,165276117371405
"Your hand is 3♦, 10♣",2022-05-17T04:19:33.714Z,165276117371403
"Player stacks: #2 ""peter @ 3UUkATWkPe"" (59.20) | #8 ""andre @ H4tluL-kX1"" (100.61) | #10 ""collin @ mgz2s1XOCB"" (50.19)",2022-05-17T04:19:33.714Z,165276117371401
"-- starting hand #207  (No Limit Texas Hold'em) (dealer: ""andre @ H4tluL-kX1"") --",2022-05-17T04:19:33.714Z,165276117371400
"""peter @ 3UUkATWkPe"" shows a 10♦, 3♦.",2022-05-17T04:19:28.603Z,165276116860300
"-- ending hand #206 --",2022-05-17T04:19:27.117Z,165276116711703
"""andre @ H4tluL-kX1"" shows a 4♦, K♥.",2022-05-17T04:19:27.117Z,165276116711702
"""collin @ mgz2s1XOCB"" collected 10.30 from pot with Straight, 10 High (combination: 10♣, 9♥, 8♣, 7♣, 6♣)",2022-05-17T04:19:27.117Z,165276116711701
"""collin @ mgz2s1XOCB"" shows a 9♥, 2♥.",2022-05-17T04:19:27.117Z,165276116711700
"""collin @ mgz2s1XOCB"" checks",2022-05-17T04:19:26.291Z,165276116629100
"""andre @ H4tluL-kX1"" checks",2022-05-17T04:19:22.126Z,165276116212600
"River: 10♣, 7♣, 8♣, 6♣ [5♥]",2022-05-17T04:19:20.011Z,165276116001100
"""peter @ 3UUkATWkPe"" folds",2022-05-17T04:19:19.152Z,165276115915200
"""collin @ mgz2s1XOCB"" calls 2.00",2022-05-17T04:19:18.236Z,165276115823600
"""andre @ H4tluL-kX1"" bets 2.00",2022-05-17T04:19:16.717Z,165276115671700
"Turn: 10♣, 7♣, 8♣ [6♣]",2022-05-17T04:19:11.898Z,165276115189800
"""collin @ mgz2s1XOCB"" calls 0.10",2022-05-17T04:19:11.028Z,165276115102800
"""andre @ H4tluL-kX1"" calls 0.10",2022-05-17T04:19:10.116Z,165276115011600
"""peter @ 3UUkATWkPe"" bets 0.10",2022-05-17T04:19:08.962Z,165276114896200
"""collin @ mgz2s1XOCB"" checks",2022-05-17T04:19:07.031Z,165276114703100
"""andre @ H4tluL-kX1"" checks",2022-05-17T04:19:05.756Z,165276114575600
"Flop:  [10♣, 7♣, 8♣]",2022-05-17T04:19:01.899Z,165276114189900
"""collin @ mgz2s1XOCB"" calls 2.00",2022-05-17T04:19:01.086Z,165276114108600
"""andre @ H4tluL-kX1"" calls 2.00",2022-05-17T04:19:00.035Z,165276114003500
"""peter @ 3UUkATWkPe"" raises to 2.00",2022-05-17T04:18:59.158Z,165276113915800
"""collin @ mgz2s1XOCB"" posts a big blind of 0.10",2022-05-17T04:18:51.286Z,165276113128606
"""andre @ H4tluL-kX1"" posts a small blind of 0.05",2022-05-17T04:18:51.286Z,165276113128605
"Your hand is 4♦, K♥",2022-05-17T04:18:51.286Z,165276113128603
"Player stacks: #2 ""peter @ 3UUkATWkPe"" (61.30) | #8 ""andre @ H4tluL-kX1"" (104.71) | #10 ""collin @ mgz2s1XOCB"" (43.99)",2022-05-17T04:18:51.286Z,165276113128601
"-- starting hand #206  (No Limit Texas Hold'em) (dealer: ""peter @ 3UUkATWkPe"") --",2022-05-17T04:18:51.286Z,165276113128600
"""peter @ 3UUkATWkPe"" shows a Q♦, 10♦.",2022-05-17T04:18:46.081Z,165276112608100
"Undealt cards: 4♠, K♦, J♣ [5♦, 7♦]",2022-05-17T04:18:44.885Z,165276112488500
"""andre @ H4tluL-kX1"" shows a 5♣, 2♦.",2022-05-17T04:18:44.264Z,165276112426400
"-- ending hand #205 --",2022-05-17T04:18:43.950Z,165276112395002
"""peter @ 3UUkATWkPe"" collected 0.20 from pot",2022-05-17T04:18:43.950Z,165276112395001
"Uncalled bet of 0.10 returned to ""peter @ 3UUkATWkPe""",2022-05-17T04:18:43.950Z,165276112395000
"""andre @ H4tluL-kX1"" folds",2022-05-17T04:18:43.127Z,165276112312700
"""peter @ 3UUkATWkPe"" bets 0.10",2022-05-17T04:18:42.192Z,165276112219200
"Flop:  [4♠, K♦, J♣]",2022-05-17T04:18:38.477Z,165276111847700
"""andre @ H4tluL-kX1"" checks",2022-05-17T04:18:37.575Z,165276111757500
"""peter @ 3UUkATWkPe"" calls 0.10",2022-05-17T04:18:36.291Z,165276111629100
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:18:33.288Z,165276111328800
"""andre @ H4tluL-kX1"" posts a big blind of 0.10",2022-05-17T04:18:21.131Z,165276110113106
"""peter @ 3UUkATWkPe"" posts a small blind of 0.05",2022-05-17T04:18:21.131Z,165276110113105
"Your hand is 5♣, 2♦",2022-05-17T04:18:21.131Z,165276110113103
"Player stacks: #2 ""peter @ 3UUkATWkPe"" (61.20) | #8 ""andre @ H4tluL-kX1"" (104.81) | #10 ""collin @ mgz2s1XOCB"" (43.99)",2022-05-17T04:18:21.131Z,165276110113101
"-- starting hand #205  (No Limit Texas Hold'em) (dealer: ""collin @ mgz2s1XOCB"") --",2022-05-17T04:18:21.131Z,165276110113100
"-- ending hand #204 --",2022-05-17T04:18:15.063Z,165276109506302
"""collin @ mgz2s1XOCB"" collected 0.80 from pot with Pair, 7's (combination: 7♣, 7♦, A♦, J♣, 8♠)",2022-05-17T04:18:15.063Z,165276109506301
"""collin @ mgz2s1XOCB"" shows a 6♣, 7♣.",2022-05-17T04:18:15.063Z,165276109506300
"""peter @ 3UUkATWkPe"" calls 0.10",2022-05-17T04:18:14.192Z,165276109419200
"""collin @ mgz2s1XOCB"" bets 0.10",2022-05-17T04:18:13.178Z,165276109317800
"River: 8♠, J♣, A♦, 7♦ [4♣]",2022-05-17T04:18:11.848Z,165276109184800
"""peter @ 3UUkATWkPe"" calls 0.10",2022-05-17T04:18:10.961Z,165276109096100
"""collin @ mgz2s1XOCB"" bets 0.10",2022-05-17T04:18:09.668Z,165276108966800
"Turn: 8♠, J♣, A♦ [7♦]",2022-05-17T04:18:08.243Z,165276108824300
"""peter @ 3UUkATWkPe"" calls 0.10",2022-05-17T04:18:07.342Z,165276108734200
"""collin @ mgz2s1XOCB"" bets 0.10",2022-05-17T04:18:05.739Z,165276108573900
"Flop:  [8♠, J♣, A♦]",2022-05-17T04:18:00.239Z,165276108023900
"""peter @ 3UUkATWkPe"" checks",2022-05-17T04:17:59.340Z,165276107934000
"""collin @ mgz2s1XOCB"" calls 0.10",2022-05-17T04:17:57.044Z,165276107704400
"""andre @ H4tluL-kX1"" folds",2022-05-17T04:17:51.202Z,165276107120200
"""peter @ 3UUkATWkPe"" posts a big blind of 0.10",2022-05-17T04:17:50.111Z,165276107011107
"""collin @ mgz2s1XOCB"" posts a small blind of 0.05",2022-05-17T04:17:50.111Z,165276107011106
"Your hand is 9♦, 3♥",2022-05-17T04:17:50.111Z,165276107011104
"Player stacks: #2 ""peter @ 3UUkATWkPe"" (61.60) | #8 ""andre @ H4tluL-kX1"" (104.81) | #10 ""collin @ mgz2s1XOCB"" (43.59)",2022-05-17T04:17:50.111Z,165276107011102
"-- starting hand #204  (No Limit Texas Hold'em) (dealer: ""andre @ H4tluL-kX1"") --",2022-05-17T04:17:50.111Z,165276107011101
"The player ""alec @ n2Hmfmb2oT"" quits the game with a stack of 0.00.",2022-05-17T04:17:50.111Z,165276107011100
"-- ending hand #203 --",2022-05-17T04:17:44.108Z,165276106410801
"""andre @ H4tluL-kX1"" collected 4.12 from pot with Pair, A's (combination: A♠, A♣, K♦, J♥, 9♣)",2022-05-17T04:17:44.108Z,165276106410800
"River: A♠, 3♥, 6♠, A♣ [9♣]",2022-05-17T04:17:40.026Z,165276106002600
"Turn: A♠, 3♥, 6♠ [A♣]",2022-05-17T04:17:36.011Z,165276105601100
"Flop:  [A♠, 3♥, 6♠]",2022-05-17T04:17:31.889Z,165276105188900
"""andre @ H4tluL-kX1"" shows a K♦, J♥.",2022-05-17T04:17:27.812Z,165276104781201
"""alec @ n2Hmfmb2oT"" shows a 2♣, 10♣.",2022-05-17T04:17:27.812Z,165276104781200
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:17:26.895Z,165276104689500
"""andre @ H4tluL-kX1"" calls 2.01",2022-05-17T04:17:22.495Z,165276104249500
"""peter @ 3UUkATWkPe"" folds",2022-05-17T04:17:15.287Z,165276103528700
"""alec @ n2Hmfmb2oT"" raises to 2.01 and go all in",2022-05-17T04:17:14.442Z,165276103444200
"""collin @ mgz2s1XOCB"" posts a big blind of 0.10",2022-05-17T04:17:11.816Z,165276103181607
"""andre @ H4tluL-kX1"" posts a small blind of 0.05",2022-05-17T04:17:11.816Z,165276103181606
"Your hand is K♦, J♥",2022-05-17T04:17:11.816Z,165276103181604
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (2.01) | #2 ""peter @ 3UUkATWkPe"" (61.60) | #8 ""andre @ H4tluL-kX1"" (102.70) | #10 ""collin @ mgz2s1XOCB"" (43.69)",2022-05-17T04:17:11.816Z,165276103181601
"-- starting hand #203  (No Limit Texas Hold'em) (dealer: ""peter @ 3UUkATWkPe"") --",2022-05-17T04:17:11.816Z,165276103181600
"""peter @ 3UUkATWkPe"" shows a 8♥, 5♦.",2022-05-17T04:17:07.055Z,165276102705500
"""alec @ n2Hmfmb2oT"" shows a 10♥, K♠.",2022-05-17T04:17:06.852Z,165276102685200
"Undealt cards:  [5♠, 8♠, 10♠, 3♥, J♣]",2022-05-17T04:17:05.068Z,165276102506800
"-- ending hand #202 --",2022-05-17T04:17:04.447Z,165276102444702
"""alec @ n2Hmfmb2oT"" collected 0.35 from pot",2022-05-17T04:17:04.447Z,165276102444701
"Uncalled bet of 1.66 returned to ""alec @ n2Hmfmb2oT""",2022-05-17T04:17:04.447Z,165276102444700
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:17:03.629Z,165276102362900
"""andre @ H4tluL-kX1"" folds",2022-05-17T04:16:59.424Z,165276101942400
"""peter @ 3UUkATWkPe"" folds",2022-05-17T04:16:58.552Z,165276101855200
"""alec @ n2Hmfmb2oT"" raises to 1.76 and go all in",2022-05-17T04:16:57.571Z,165276101757100
"""collin @ mgz2s1XOCB"" calls 0.10",2022-05-17T04:16:54.502Z,165276101450200
"""andre @ H4tluL-kX1"" posts a big blind of 0.10",2022-05-17T04:16:51.636Z,165276101163607
"""peter @ 3UUkATWkPe"" posts a small blind of 0.05",2022-05-17T04:16:51.636Z,165276101163606
"Your hand is 7♦, 5♣",2022-05-17T04:16:51.636Z,165276101163604
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (1.76) | #2 ""peter @ 3UUkATWkPe"" (61.65) | #8 ""andre @ H4tluL-kX1"" (102.80) | #10 ""collin @ mgz2s1XOCB"" (43.79)",2022-05-17T04:16:51.636Z,165276101163601
"-- starting hand #202  (No Limit Texas Hold'em) (dealer: ""alec @ n2Hmfmb2oT"") --",2022-05-17T04:16:51.636Z,165276101163600
"Undealt cards:  [K♠, 10♦, 10♣, 5♣, 9♠]",2022-05-17T04:16:45.975Z,165276100597500
"""peter @ 3UUkATWkPe"" shows a A♣, 10♠.",2022-05-17T04:16:45.527Z,165276100552700
"-- ending hand #201 --",2022-05-17T04:16:45.033Z,165276100503302
"""peter @ 3UUkATWkPe"" collected 0.10 from pot",2022-05-17T04:16:45.033Z,165276100503301
"Uncalled bet of 0.05 returned to ""peter @ 3UUkATWkPe""",2022-05-17T04:16:45.033Z,165276100503300
"""alec @ n2Hmfmb2oT"" folds",2022-05-17T04:16:44.221Z,165276100422100
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:16:43.366Z,165276100336600
"""andre @ H4tluL-kX1"" folds",2022-05-17T04:16:42.103Z,165276100210300
"""peter @ 3UUkATWkPe"" posts a big blind of 0.10",2022-05-17T04:16:40.996Z,165276100099607
"""alec @ n2Hmfmb2oT"" posts a small blind of 0.05",2022-05-17T04:16:40.996Z,165276100099606
"Your hand is J♥, 6♣",2022-05-17T04:16:40.996Z,165276100099604
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (1.81) | #2 ""peter @ 3UUkATWkPe"" (61.60) | #8 ""andre @ H4tluL-kX1"" (102.80) | #10 ""collin @ mgz2s1XOCB"" (43.79)",2022-05-17T04:16:40.996Z,165276100099601
"-- starting hand #201  (No Limit Texas Hold'em) (dealer: ""collin @ mgz2s1XOCB"") --",2022-05-17T04:16:40.996Z,165276100099600
"""alec @ n2Hmfmb2oT"" shows a 7♦, K♣.",2022-05-17T04:16:39.244Z,165276099924400
"""andre @ H4tluL-kX1"" shows a A♦, A♣.",2022-05-17T04:16:35.272Z,165276099527200
"Undealt cards:  [J♦, K♥, 10♣, 8♥, 5♦]",2022-05-17T04:16:34.693Z,165276099469300
"-- ending hand #200 --",2022-05-17T04:16:33.627Z,165276099362702
"""andre @ H4tluL-kX1"" collected 0.25 from pot",2022-05-17T04:16:33.627Z,165276099362701
"Uncalled bet of 0.30 returned to ""andre @ H4tluL-kX1""",2022-05-17T04:16:33.627Z,165276099362700
"""alec @ n2Hmfmb2oT"" folds",2022-05-17T04:16:32.799Z,165276099279900
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:16:31.925Z,165276099192500
"""andre @ H4tluL-kX1"" raises to 0.40",2022-05-17T04:16:29.177Z,165276098917700
"""peter @ 3UUkATWkPe"" folds",2022-05-17T04:16:27.092Z,165276098709200
"""alec @ n2Hmfmb2oT"" posts a big blind of 0.10",2022-05-17T04:16:24.946Z,165276098494607
"""collin @ mgz2s1XOCB"" posts a small blind of 0.05",2022-05-17T04:16:24.946Z,165276098494606
"Your hand is A♦, A♣",2022-05-17T04:16:24.946Z,165276098494604
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (1.91) | #2 ""peter @ 3UUkATWkPe"" (61.60) | #8 ""andre @ H4tluL-kX1"" (102.65) | #10 ""collin @ mgz2s1XOCB"" (43.84)",2022-05-17T04:16:24.946Z,165276098494601
"-- starting hand #200  (No Limit Texas Hold'em) (dealer: ""andre @ H4tluL-kX1"") --",2022-05-17T04:16:24.946Z,165276098494600
"""collin @ mgz2s1XOCB"" shows a J♣, 10♦.",2022-05-17T04:16:22.207Z,165276098220700
"""andre @ H4tluL-kX1"" shows a K♠, A♠.",2022-05-17T04:16:21.010Z,165276098101000
"-- ending hand #199 --",2022-05-17T04:16:20.548Z,165276098054802
"""collin @ mgz2s1XOCB"" collected 6.80 from pot",2022-05-17T04:16:20.548Z,165276098054801
"Uncalled bet of 2.75 returned to ""collin @ mgz2s1XOCB""",2022-05-17T04:16:20.548Z,165276098054800
"""andre @ H4tluL-kX1"" folds",2022-05-17T04:16:19.735Z,165276097973500
"""collin @ mgz2s1XOCB"" bets 2.75",2022-05-17T04:15:54.029Z,165276095402900
"""andre @ H4tluL-kX1"" checks",2022-05-17T04:15:43.449Z,165276094344900
"River: 10♠, 10♣, 6♦, 4♥ [8♦]",2022-05-17T04:15:41.731Z,165276094173100
"""andre @ H4tluL-kX1"" calls 2.00",2022-05-17T04:15:40.876Z,165276094087600
"""collin @ mgz2s1XOCB"" raises to 2.00",2022-05-17T04:15:38.648Z,165276093864800
"""andre @ H4tluL-kX1"" bets 1.00",2022-05-17T04:15:35.169Z,165276093516900
"Turn: 10♠, 10♣, 6♦ [4♥]",2022-05-17T04:15:30.120Z,165276093012000
"""peter @ 3UUkATWkPe"" folds",2022-05-17T04:15:29.272Z,165276092927200
"""collin @ mgz2s1XOCB"" calls 0.80",2022-05-17T04:15:23.515Z,165276092351500
"""andre @ H4tluL-kX1"" bets 0.80",2022-05-17T04:15:22.133Z,165276092213300
"Flop:  [10♠, 10♣, 6♦]",2022-05-17T04:15:15.707Z,165276091570700
"""peter @ 3UUkATWkPe"" calls 0.40",2022-05-17T04:15:14.824Z,165276091482400
"""collin @ mgz2s1XOCB"" calls 0.40",2022-05-17T04:15:10.330Z,165276091033000
"""andre @ H4tluL-kX1"" raises to 0.40",2022-05-17T04:15:09.285Z,165276090928500
"""peter @ 3UUkATWkPe"" calls 0.10",2022-05-17T04:15:06.243Z,165276090624300
"""alec @ n2Hmfmb2oT"" folds",2022-05-17T04:15:03.148Z,165276090314800
"""collin @ mgz2s1XOCB"" posts a big blind of 0.10",2022-05-17T04:14:55.772Z,165276089577207
"""andre @ H4tluL-kX1"" posts a small blind of 0.05",2022-05-17T04:14:55.772Z,165276089577206
"Your hand is K♠, A♠",2022-05-17T04:14:55.772Z,165276089577204
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (1.91) | #2 ""peter @ 3UUkATWkPe"" (62.00) | #8 ""andre @ H4tluL-kX1"" (105.85) | #10 ""collin @ mgz2s1XOCB"" (40.24)",2022-05-17T04:14:55.772Z,165276089577201
"-- starting hand #199  (No Limit Texas Hold'em) (dealer: ""peter @ 3UUkATWkPe"") --",2022-05-17T04:14:55.772Z,165276089577200
"-- ending hand #198 --",2022-05-17T04:14:49.765Z,165276088976503
"""alec @ n2Hmfmb2oT"" shows a 4♦, 9♠.",2022-05-17T04:14:49.765Z,165276088976502
"""peter @ 3UUkATWkPe"" collected 62.00 from pot with Full House, 8's over 6's (combination: 8♥, 8♣, 8♠, 6♠, 6♦, 6♣)",2022-05-17T04:14:49.765Z,165276088976501
"""peter @ 3UUkATWkPe"" shows a 10♣, 8♥.",2022-05-17T04:14:49.765Z,165276088976500
"""alec @ n2Hmfmb2oT"" calls 30.40",2022-05-17T04:14:48.914Z,165276088891400
"""peter @ 3UUkATWkPe"" bets 30.40 and go all in",2022-05-17T04:14:48.008Z,165276088800800
"River: 6♠, 6♦, 8♣, 8♠ [6♣]",2022-05-17T04:14:42.767Z,165276088276700
"""alec @ n2Hmfmb2oT"" calls 0.30",2022-05-17T04:14:41.895Z,165276088189500
"""peter @ 3UUkATWkPe"" bets 0.30",2022-05-17T04:14:40.771Z,165276088077100
"Turn: 6♠, 6♦, 8♣ [8♠]",2022-05-17T04:14:35.762Z,165276087576200
"""alec @ n2Hmfmb2oT"" calls 0.15",2022-05-17T04:14:34.884Z,165276087488400
"""andre @ H4tluL-kX1"" folds",2022-05-17T04:14:33.743Z,165276087374300
"""peter @ 3UUkATWkPe"" bets 0.15",2022-05-17T04:14:32.142Z,165276087214200
"Flop:  [6♠, 6♦, 8♣]",2022-05-17T04:14:27.242Z,165276086724200
"""andre @ H4tluL-kX1"" checks",2022-05-17T04:14:26.383Z,165276086638300
"""peter @ 3UUkATWkPe"" calls 0.10",2022-05-17T04:14:25.511Z,165276086551100
"""alec @ n2Hmfmb2oT"" calls 0.10",2022-05-17T04:14:24.380Z,165276086438000
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:14:22.714Z,165276086271400
"""andre @ H4tluL-kX1"" posts a big blind of 0.10",2022-05-17T04:14:20.633Z,165276086063307
"""peter @ 3UUkATWkPe"" posts a small blind of 0.05",2022-05-17T04:14:20.633Z,165276086063306
"Your hand is 3♣, K♠",2022-05-17T04:14:20.633Z,165276086063304
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (32.86) | #2 ""peter @ 3UUkATWkPe"" (30.95) | #8 ""andre @ H4tluL-kX1"" (105.95) | #10 ""collin @ mgz2s1XOCB"" (40.24)",2022-05-17T04:14:20.633Z,165276086063301
"-- starting hand #198  (No Limit Texas Hold'em) (dealer: ""alec @ n2Hmfmb2oT"") --",2022-05-17T04:14:20.633Z,165276086063300
"-- ending hand #197 --",2022-05-17T04:14:14.553Z,165276085455303
"""peter @ 3UUkATWkPe"" shows a 10♥, Q♥.",2022-05-17T04:14:14.553Z,165276085455302
"""andre @ H4tluL-kX1"" collected 7.20 from pot with Pair, A's (combination: A♠, A♦, K♥, Q♣, 9♠)",2022-05-17T04:14:14.553Z,165276085455301
"""andre @ H4tluL-kX1"" shows a K♥, A♠.",2022-05-17T04:14:14.553Z,165276085455300
"""andre @ H4tluL-kX1"" checks",2022-05-17T04:14:13.652Z,165276085365200
"""peter @ 3UUkATWkPe"" checks",2022-05-17T04:14:12.512Z,165276085251200
"River: 8♥, 7♦, A♦, 9♠ [Q♣]",2022-05-17T04:14:09.520Z,165276084952000
"""andre @ H4tluL-kX1"" calls 1.80",2022-05-17T04:14:08.638Z,165276084863800
"""peter @ 3UUkATWkPe"" bets 1.80",2022-05-17T04:14:06.915Z,165276084691500
"Turn: 8♥, 7♦, A♦ [9♠]",2022-05-17T04:14:02.011Z,165276084201100
"""peter @ 3UUkATWkPe"" calls 1.00",2022-05-17T04:14:01.138Z,165276084113800
"""alec @ n2Hmfmb2oT"" folds",2022-05-17T04:14:00.102Z,165276084010200
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:13:57.626Z,165276083762600
"""andre @ H4tluL-kX1"" bets 1.00",2022-05-17T04:13:46.600Z,165276082660000
"""peter @ 3UUkATWkPe"" checks",2022-05-17T04:13:43.827Z,165276082382700
"""alec @ n2Hmfmb2oT"" checks",2022-05-17T04:13:39.780Z,165276081978000
"Flop:  [8♥, 7♦, A♦]",2022-05-17T04:13:36.108Z,165276081610800
"""peter @ 3UUkATWkPe"" calls 0.40",2022-05-17T04:13:35.218Z,165276081521800
"""alec @ n2Hmfmb2oT"" calls 0.40",2022-05-17T04:13:34.046Z,165276081404600
"""collin @ mgz2s1XOCB"" calls 0.40",2022-05-17T04:13:32.696Z,165276081269600
"""andre @ H4tluL-kX1"" raises to 0.40",2022-05-17T04:13:30.520Z,165276081052000
"""peter @ 3UUkATWkPe"" posts a big blind of 0.10",2022-05-17T04:13:28.101Z,165276080810107
"""alec @ n2Hmfmb2oT"" posts a small blind of 0.05",2022-05-17T04:13:28.101Z,165276080810106
"Your hand is K♥, A♠",2022-05-17T04:13:28.101Z,165276080810104
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (33.26) | #2 ""peter @ 3UUkATWkPe"" (34.15) | #8 ""andre @ H4tluL-kX1"" (101.95) | #10 ""collin @ mgz2s1XOCB"" (40.64)",2022-05-17T04:13:28.101Z,165276080810101
"-- starting hand #197  (No Limit Texas Hold'em) (dealer: ""collin @ mgz2s1XOCB"") --",2022-05-17T04:13:28.101Z,165276080810100
"-- ending hand #196 --",2022-05-17T04:13:25.180Z,165276080518002
"""collin @ mgz2s1XOCB"" collected 0.60 from pot",2022-05-17T04:13:25.180Z,165276080518001
"Uncalled bet of 0.60 returned to ""collin @ mgz2s1XOCB""",2022-05-17T04:13:25.180Z,165276080518000
"""alec @ n2Hmfmb2oT"" folds",2022-05-17T04:13:24.351Z,165276080435100
"""collin @ mgz2s1XOCB"" bets 0.60",2022-05-17T04:13:22.642Z,165276080264200
"River: 2♣, K♦, 3♥, 4♠ [9♣]",2022-05-17T04:13:19.178Z,165276079917800
"""alec @ n2Hmfmb2oT"" checks",2022-05-17T04:13:18.311Z,165276079831100
"""collin @ mgz2s1XOCB"" checks",2022-05-17T04:13:17.207Z,165276079720700
"Turn: 2♣, K♦, 3♥ [4♠]",2022-05-17T04:13:15.785Z,165276079578500
"""alec @ n2Hmfmb2oT"" calls 0.20",2022-05-17T04:13:14.905Z,165276079490500
"""collin @ mgz2s1XOCB"" bets 0.20",2022-05-17T04:13:13.800Z,165276079380000
"Flop:  [2♣, K♦, 3♥]",2022-05-17T04:13:09.579Z,165276078957900
"""alec @ n2Hmfmb2oT"" checks",2022-05-17T04:13:08.716Z,165276078871600
"""collin @ mgz2s1XOCB"" calls 0.10",2022-05-17T04:13:07.519Z,165276078751900
"""andre @ H4tluL-kX1"" folds",2022-05-17T04:13:06.591Z,165276078659100
"""peter @ 3UUkATWkPe"" folds",2022-05-17T04:13:05.701Z,165276078570100
"""alec @ n2Hmfmb2oT"" posts a big blind of 0.10",2022-05-17T04:13:03.885Z,165276078388507
"""collin @ mgz2s1XOCB"" posts a small blind of 0.05",2022-05-17T04:13:03.885Z,165276078388506
"Your hand is 10♦, 2♠",2022-05-17T04:13:03.885Z,165276078388504
"Player stacks: #1 ""alec @ n2Hmfmb2oT"" (33.56) | #2 ""peter @ 3UUkATWkPe"" (34.15) | #8 ""andre @ H4tluL-kX1"" (101.95) | #10 ""collin @ mgz2s1XOCB"" (40.34)",2022-05-17T04:13:03.885Z,165276078388501
"-- starting hand #196  (No Limit Texas Hold'em) (dealer: ""andre @ H4tluL-kX1"") --",2022-05-17T04:13:03.885Z,165276078388500
"-- ending hand #195 --",2022-05-17T04:12:57.766Z,165276077776603
"""andre @ H4tluL-kX1"" shows a K♣, 10♦.",2022-05-17T04:12:57.766Z,165276077776602
"""peter @ 3UUkATWkPe"" collected 2.70 from pot with Two Pair, A's & Q's (combination: A♥, A♦, Q♥, Q♦, K♦)",2022-05-17T04:12:57.766Z,165276077776601
"""peter @ 3UUkATWkPe"" shows a Q♥, K♦.",2022-05-17T04:12:57.766Z,165276077776600
"""peter @ 3UUkATWkPe"" checks",2022-05-17T04:12:56.874Z,165276077687400
"""andre @ H4tluL-kX1"" checks",2022-05-17T04:12:55.092Z,165276077509200
"River: 3♥, A♥, 9♥, A♦ [Q♦]",2022-05-17T04:12:53.066Z,165276077306600
"""peter @ 3UUkATWkPe"" calls 0.90",2022-05-17T04:12:52.252Z,165276077225200
"""collin @ mgz2s1XOCB"" folds",2022-05-17T04:12:51.344Z,165276077134400
"""andre @ H4tluL-kX1"" bets 0.90",2022-05-17T04:12:46.728Z,165276076672800
"Turn: 3♥, A♥, 9♥ [A♦]",2022-05-17T04:12:43.866Z,165276076386600
