entry,at,order
"""Alvin @ onpa4SJ2rt"" shows a A♣, A♠.",2022-06-09T04:47:25.328Z,165475004532800
"-- ending hand #170 --",2022-06-09T04:47:24.190Z,165475004419002
"""Alvin @ onpa4SJ2rt"" collected 44.50 from pot",2022-06-09T04:47:24.190Z,165475004419001
"Uncalled bet of 34.87 returned to ""Alvin @ onpa4SJ2rt""",2022-06-09T04:47:24.190Z,165475004419000
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:47:23.312Z,165475004331200
"""Alvin @ onpa4SJ2rt"" bets 34.87",2022-06-09T04:47:21.930Z,165475004193000
"Turn: 7♥, 6♦, 3♥ [K♠]",2022-06-09T04:47:13.278Z,165475003327800
"""Kahjj @ DqCEfVHYAD"" calls 17.25",2022-06-09T04:47:12.442Z,165475003244200
"""Russ @ p1IppBEJj0"" folds",2022-06-09T04:47:07.099Z,165475002709900
"""Alvin @ onpa4SJ2rt"" raises to 17.25",2022-06-09T04:47:01.434Z,165475002143400
"The admin ""HANNIBAL @ fa-XDw6nBi"" enqueued the game stop on next hand.",2022-06-09T04:46:56.789Z,165475001678900
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:46:54.771Z,165475001477100
"""HANNIBAL @ fa-XDw6nBi"" folds",2022-06-09T04:46:53.457Z,165475001345700
"""Kahjj @ DqCEfVHYAD"" bets 4.50",2022-06-09T04:46:51.794Z,165475001179400
"""Russ @ p1IppBEJj0"" checks",2022-06-09T04:46:48.330Z,165475000833000
"""Alvin @ onpa4SJ2rt"" checks",2022-06-09T04:46:46.981Z,165475000698100
"Flop:  [7♥, 6♦, 3♥]",2022-06-09T04:46:40.761Z,165475000076100
"""Russ @ p1IppBEJj0"" calls 2.00",2022-06-09T04:46:39.888Z,165474999988800
"""Alvin @ onpa4SJ2rt"" calls 2.00",2022-06-09T04:46:38.908Z,165474999890800
"""epsilon @ n2Hmfmb2oT"" calls 2.00",2022-06-09T04:46:38.031Z,165474999803100
"""HANNIBAL @ fa-XDw6nBi"" calls 2.00",2022-06-09T04:46:36.784Z,165474999678400
"""Kahjj @ DqCEfVHYAD"" raises to 2.00",2022-06-09T04:46:32.350Z,165474999235000
"""Russ @ p1IppBEJj0"" posts a big blind of 0.50",2022-06-09T04:46:24.751Z,165474998475109
"""Alvin @ onpa4SJ2rt"" posts a small blind of 0.25",2022-06-09T04:46:24.751Z,165474998475108
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (181.34) | #4 ""HANNIBAL @ fa-XDw6nBi"" (176.56) | #5 ""epsilon @ n2Hmfmb2oT"" (173.75) | #6 ""Alvin @ onpa4SJ2rt"" (115.06) | #8 ""Russ @ p1IppBEJj0"" (101.08)",2022-06-09T04:46:24.751Z,165474998475102
"-- starting hand #170  (No Limit Texas Hold'em) (dealer: ""epsilon @ n2Hmfmb2oT"") --",2022-06-09T04:46:24.751Z,165474998475101
"The admin updated the player ""HANNIBAL @ fa-XDw6nBi"" stack from 26.56 to 176.56.",2022-06-09T04:46:24.751Z,165474998475100
"-- ending hand #169 --",2022-06-09T04:46:21.750Z,165474998175002
"""Russ @ p1IppBEJj0"" collected 8.75 from pot",2022-06-09T04:46:21.750Z,165474998175001
"Uncalled bet of 7.00 returned to ""Russ @ p1IppBEJj0""",2022-06-09T04:46:21.750Z,165474998175000
"""HANNIBAL @ fa-XDw6nBi"" folds",2022-06-09T04:46:20.855Z,165474998085500
"""Russ @ p1IppBEJj0"" bets 7.00",2022-06-09T04:46:19.365Z,165474997936500
"River: 8♥, 4♣, 5♣, 6♠ [5♥]",2022-06-09T04:46:14.552Z,165474997455200
"""HANNIBAL @ fa-XDw6nBi"" checks",2022-06-09T04:46:13.677Z,165474997367700
"""Russ @ p1IppBEJj0"" checks",2022-06-09T04:46:12.018Z,165474997201800
"Turn: 8♥, 4♣, 5♣ [6♠]",2022-06-09T04:46:09.430Z,165474996943000
"""Russ @ p1IppBEJj0"" calls 2.00",2022-06-09T04:46:08.571Z,165474996857100
"""HANNIBAL @ fa-XDw6nBi"" bets 2.00",2022-06-09T04:46:06.903Z,165474996690300
"""Russ @ p1IppBEJj0"" checks",2022-06-09T04:46:04.636Z,165474996463600
"Flop:  [8♥, 4♣, 5♣]",2022-06-09T04:46:03.030Z,165474996303000
"""Russ @ p1IppBEJj0"" calls 2.00",2022-06-09T04:46:02.188Z,165474996218800
"""Alvin @ onpa4SJ2rt"" folds",2022-06-09T04:46:01.053Z,165474996105300
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:45:59.157Z,165474995915700
"""HANNIBAL @ fa-XDw6nBi"" raises to 2.00",2022-06-09T04:45:58.256Z,165474995825600
"WARNING: the admin queued the stack change for the player ""HANNIBAL @ fa-XDw6nBi"" adding 150.00 chips in the next hand.",2022-06-09T04:45:54.666Z,165474995466600
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:45:51.521Z,165474995152100
"""Russ @ p1IppBEJj0"" calls 0.50",2022-06-09T04:45:49.483Z,165474994948300
"WARNING: the admin queued the stack change for the player ""HANNIBAL @ fa-XDw6nBi"" adding 130.00 chips in the next hand.",2022-06-09T04:45:46.938Z,165474994693800
"""Alvin @ onpa4SJ2rt"" posts a big blind of 0.50",2022-06-09T04:45:37.531Z,165474993753108
"""epsilon @ n2Hmfmb2oT"" posts a small blind of 0.25",2022-06-09T04:45:37.531Z,165474993753107
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (181.34) | #4 ""HANNIBAL @ fa-XDw6nBi"" (30.56) | #5 ""epsilon @ n2Hmfmb2oT"" (174.00) | #6 ""Alvin @ onpa4SJ2rt"" (115.56) | #8 ""Russ @ p1IppBEJj0"" (96.33)",2022-06-09T04:45:37.531Z,165474993753101
"-- starting hand #169  (No Limit Texas Hold'em) (dealer: ""HANNIBAL @ fa-XDw6nBi"") --",2022-06-09T04:45:37.531Z,165474993753100
"-- ending hand #168 --",2022-06-09T04:45:31.603Z,165474993160302
"""Russ @ p1IppBEJj0"" collected 1.25 from pot",2022-06-09T04:45:31.603Z,165474993160301
"Uncalled bet of 1.00 returned to ""Russ @ p1IppBEJj0""",2022-06-09T04:45:31.603Z,165474993160300
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:45:30.778Z,165474993077800
"""Russ @ p1IppBEJj0"" bets 1.00",2022-06-09T04:45:29.878Z,165474992987800
"""epsilon @ n2Hmfmb2oT"" checks",2022-06-09T04:45:27.088Z,165474992708800
"Flop:  [K♦, 7♠, 5♣]",2022-06-09T04:45:24.104Z,165474992410400
"""epsilon @ n2Hmfmb2oT"" checks",2022-06-09T04:45:23.209Z,165474992320900
"""HANNIBAL @ fa-XDw6nBi"" folds",2022-06-09T04:45:22.379Z,165474992237900
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:45:21.205Z,165474992120500
"""Russ @ p1IppBEJj0"" calls 0.50",2022-06-09T04:45:20.199Z,165474992019900
"""Alvin @ onpa4SJ2rt"" folds",2022-06-09T04:45:16.235Z,165474991623500
"""epsilon @ n2Hmfmb2oT"" posts a big blind of 0.50",2022-06-09T04:45:14.907Z,165474991490708
"""HANNIBAL @ fa-XDw6nBi"" posts a small blind of 0.25",2022-06-09T04:45:14.907Z,165474991490707
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (181.34) | #4 ""HANNIBAL @ fa-XDw6nBi"" (30.81) | #5 ""epsilon @ n2Hmfmb2oT"" (174.50) | #6 ""Alvin @ onpa4SJ2rt"" (115.56) | #8 ""Russ @ p1IppBEJj0"" (95.58)",2022-06-09T04:45:14.907Z,165474991490701
"-- starting hand #168  (No Limit Texas Hold'em) (dealer: ""Kahjj @ DqCEfVHYAD"") --",2022-06-09T04:45:14.907Z,165474991490700
"-- ending hand #167 --",2022-06-09T04:45:08.986Z,165474990898602
"""HANNIBAL @ fa-XDw6nBi"" collected 5.25 from pot",2022-06-09T04:45:08.986Z,165474990898601
"Uncalled bet of 5.25 returned to ""HANNIBAL @ fa-XDw6nBi""",2022-06-09T04:45:08.986Z,165474990898600
"""Russ @ p1IppBEJj0"" folds",2022-06-09T04:45:08.167Z,165474990816700
"""HANNIBAL @ fa-XDw6nBi"" bets 5.25",2022-06-09T04:45:06.666Z,165474990666600
"Turn: J♣, 9♠, 10♦ [K♦]",2022-06-09T04:45:00.855Z,165474990085500
"""Russ @ p1IppBEJj0"" checks",2022-06-09T04:44:59.983Z,165474989998300
"""HANNIBAL @ fa-XDw6nBi"" checks",2022-06-09T04:44:58.740Z,165474989874000
"Flop:  [J♣, 9♠, 10♦]",2022-06-09T04:44:55.653Z,165474989565300
"""HANNIBAL @ fa-XDw6nBi"" calls 2.50",2022-06-09T04:44:54.806Z,165474989480600
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:44:47.689Z,165474988768900
"""Russ @ p1IppBEJj0"" raises to 2.50",2022-06-09T04:44:45.128Z,165474988512800
"""Alvin @ onpa4SJ2rt"" folds",2022-06-09T04:44:41.434Z,165474988143400
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:44:40.495Z,165474988049500
"""HANNIBAL @ fa-XDw6nBi"" posts a big blind of 0.50",2022-06-09T04:44:40.440Z,165474988044008
"""Kahjj @ DqCEfVHYAD"" posts a small blind of 0.25",2022-06-09T04:44:40.440Z,165474988044007
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (181.59) | #4 ""HANNIBAL @ fa-XDw6nBi"" (28.06) | #5 ""epsilon @ n2Hmfmb2oT"" (174.50) | #6 ""Alvin @ onpa4SJ2rt"" (115.56) | #8 ""Russ @ p1IppBEJj0"" (98.08)",2022-06-09T04:44:40.440Z,165474988044001
"-- starting hand #167  (No Limit Texas Hold'em) (dealer: ""Russ @ p1IppBEJj0"") --",2022-06-09T04:44:40.440Z,165474988044000
"-- ending hand #166 --",2022-06-09T04:44:34.436Z,165474987443602
"""Alvin @ onpa4SJ2rt"" collected 3.11 from pot",2022-06-09T04:44:34.436Z,165474987443601
"Uncalled bet of 2.33 returned to ""Alvin @ onpa4SJ2rt""",2022-06-09T04:44:34.436Z,165474987443600
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:44:33.536Z,165474987353600
"""Alvin @ onpa4SJ2rt"" bets 2.33",2022-06-09T04:44:31.769Z,165474987176900
"""Kahjj @ DqCEfVHYAD"" checks",2022-06-09T04:44:29.286Z,165474986928600
"Turn: 10♠, 9♦, K♣ [6♥]",2022-06-09T04:44:25.731Z,165474986573100
"""Alvin @ onpa4SJ2rt"" checks",2022-06-09T04:44:24.853Z,165474986485300
"""Kahjj @ DqCEfVHYAD"" checks",2022-06-09T04:44:22.019Z,165474986201900
"Flop:  [10♠, 9♦, K♣]",2022-06-09T04:44:20.030Z,165474986003000
"""Kahjj @ DqCEfVHYAD"" calls 1.43",2022-06-09T04:44:19.203Z,165474985920300
"""Russ @ p1IppBEJj0"" folds",2022-06-09T04:44:15.742Z,165474985574200
"""Alvin @ onpa4SJ2rt"" raises to 1.43",2022-06-09T04:44:14.745Z,165474985474500
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:44:10.244Z,165474985024400
"""HANNIBAL @ fa-XDw6nBi"" folds",2022-06-09T04:44:09.395Z,165474984939500
"""Kahjj @ DqCEfVHYAD"" posts a big blind of 0.50",2022-06-09T04:44:08.223Z,165474984822310
"""Russ @ p1IppBEJj0"" posts a small blind of 0.25",2022-06-09T04:44:08.223Z,165474984822309
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (183.02) | #4 ""HANNIBAL @ fa-XDw6nBi"" (28.06) | #5 ""epsilon @ n2Hmfmb2oT"" (174.50) | #6 ""Alvin @ onpa4SJ2rt"" (113.88) | #8 ""Russ @ p1IppBEJj0"" (98.33)",2022-06-09T04:44:08.223Z,165474984822303
"-- starting hand #166  (No Limit Texas Hold'em) (dealer: ""Alvin @ onpa4SJ2rt"") --",2022-06-09T04:44:08.223Z,165474984822302
"The player ""obby @ H4tluL-kX1"" quits the game with a stack of 145.40.",2022-06-09T04:44:08.223Z,165474984822301
"The player ""ForesterMike @ uaTX1DrwsW"" quits the game with a stack of 30.59.",2022-06-09T04:44:08.223Z,165474984822300
"-- ending hand #165 --",2022-06-09T04:44:02.132Z,165474984213203
"""Alvin @ onpa4SJ2rt"" shows a J♠, J♦.",2022-06-09T04:44:02.132Z,165474984213202
"""epsilon @ n2Hmfmb2oT"" collected 58.00 from pot with Two Pair, A's & 10's (combination: A♣, A♥, 10♦, 10♥, J♣)",2022-06-09T04:44:02.132Z,165474984213201
"""epsilon @ n2Hmfmb2oT"" shows a A♣, J♣.",2022-06-09T04:44:02.132Z,165474984213200
"""epsilon @ n2Hmfmb2oT"" checks",2022-06-09T04:44:01.238Z,165474984123800
"""Alvin @ onpa4SJ2rt"" checks",2022-06-09T04:43:59.823Z,165474983982300
"River: 10♦, A♥, 7♦, 10♥ [2♥]",2022-06-09T04:43:58.194Z,165474983819400
"""Alvin @ onpa4SJ2rt"" calls 14.50",2022-06-09T04:43:57.294Z,165474983729400
"""epsilon @ n2Hmfmb2oT"" bets 14.50",2022-06-09T04:43:45.989Z,165474982598900
"""Alvin @ onpa4SJ2rt"" checks",2022-06-09T04:43:43.016Z,165474982301600
"Turn: 10♦, A♥, 7♦ [10♥]",2022-06-09T04:43:40.282Z,165474982028200
"""epsilon @ n2Hmfmb2oT"" calls 8.25",2022-06-09T04:43:39.443Z,165474981944300
"""Alvin @ onpa4SJ2rt"" bets 8.25",2022-06-09T04:43:37.428Z,165474981742800
"The admin ""HANNIBAL @ fa-XDw6nBi"" enqueued the removal of the player ""ForesterMike @ uaTX1DrwsW"".",2022-06-09T04:43:29.782Z,165474980978200
"Flop:  [10♦, A♥, 7♦]",2022-06-09T04:43:29.575Z,165474980957500
"""epsilon @ n2Hmfmb2oT"" calls 6.00",2022-06-09T04:43:28.682Z,165474980868200
"""Russ @ p1IppBEJj0"" folds",2022-06-09T04:43:27.503Z,165474980750300
"""Alvin @ onpa4SJ2rt"" raises to 6.00",2022-06-09T04:43:25.225Z,165474980522500
"The admin ""HANNIBAL @ fa-XDw6nBi"" enqueued the removal of the player ""obby @ H4tluL-kX1"".",2022-06-09T04:43:20.879Z,165474980087900
"""epsilon @ n2Hmfmb2oT"" raises to 1.50",2022-06-09T04:43:19.222Z,165474979922200
"""HANNIBAL @ fa-XDw6nBi"" folds",2022-06-09T04:43:16.472Z,165474979647200
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:43:15.584Z,165474979558400
"""Russ @ p1IppBEJj0"" posts a big blind of 0.50",2022-06-09T04:43:12.658Z,165474979265809
"""Alvin @ onpa4SJ2rt"" posts a small blind of 0.25",2022-06-09T04:43:12.658Z,165474979265808
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (183.02) | #4 ""HANNIBAL @ fa-XDw6nBi"" (28.06) | #5 ""epsilon @ n2Hmfmb2oT"" (145.25) | #6 ""Alvin @ onpa4SJ2rt"" (142.63) | #8 ""Russ @ p1IppBEJj0"" (98.83)",2022-06-09T04:43:12.658Z,165474979265802
"-- starting hand #165  (No Limit Texas Hold'em) (dealer: ""epsilon @ n2Hmfmb2oT"") --",2022-06-09T04:43:12.658Z,165474979265801
"The player ""Hasbullah @ 02inrjNc6d"" stand up with the stack of 62.81.",2022-06-09T04:43:12.658Z,165474979265800
"-- ending hand #164 --",2022-06-09T04:43:06.646Z,165474978664602
"""HANNIBAL @ fa-XDw6nBi"" collected 28.06 from pot with Pair, 4's (combination: 4♦, 4♣, A♦, Q♠, 8♦)",2022-06-09T04:43:06.646Z,165474978664601
"""Russ @ p1IppBEJj0"" collected 98.83 from pot with Pair, 6's (combination: 6♣, 6♦, Q♠, 8♦, 4♣)",2022-06-09T04:43:06.646Z,165474978664600
"River: 3♣, 2♣, Q♠, 8♦ [4♣]",2022-06-09T04:43:02.579Z,165474978257900
"Turn: 3♣, 2♣, Q♠ [8♦]",2022-06-09T04:42:58.537Z,165474977853700
"Flop:  [3♣, 2♣, Q♠]",2022-06-09T04:42:54.441Z,165474977444100
"""Russ @ p1IppBEJj0"" shows a 6♣, 6♦.",2022-06-09T04:42:50.332Z,165474977033202
"""Alvin @ onpa4SJ2rt"" shows a A♥, J♠.",2022-06-09T04:42:50.332Z,165474977033201
"""HANNIBAL @ fa-XDw6nBi"" shows a A♦, 4♦.",2022-06-09T04:42:50.332Z,165474977033200
"Some players choose to not run it twice.",2022-06-09T04:42:49.525Z,165474976952501
"""HANNIBAL @ fa-XDw6nBi"" chooses to not run it twice.",2022-06-09T04:42:49.525Z,165474976952500
"Remaining players decide whether to run it twice.",2022-06-09T04:42:49.493Z,165474976949301
"""HANNIBAL @ fa-XDw6nBi"" calls 46.89 and go all in",2022-06-09T04:42:49.493Z,165474976949300
"""Alvin @ onpa4SJ2rt"" raises to 46.89",2022-06-09T04:42:47.100Z,165474976710000
"""HANNIBAL @ fa-XDw6nBi"" calls 32.86",2022-06-09T04:42:42.912Z,165474976291200
"""Russ @ p1IppBEJj0"" raises to 32.86 and go all in",2022-06-09T04:42:35.584Z,165474975558400
"""Alvin @ onpa4SJ2rt"" raises to 7.25",2022-06-09T04:42:32.804Z,165474975280400
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:42:22.539Z,165474974253900
"""HANNIBAL @ fa-XDw6nBi"" raises to 2.00",2022-06-09T04:42:21.695Z,165474974169500
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:42:18.224Z,165474973822400
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-09T04:42:17.264Z,165474973726400
"""Russ @ p1IppBEJj0"" calls 0.50",2022-06-09T04:42:16.251Z,165474973625100
"""Alvin @ onpa4SJ2rt"" posts a big blind of 0.50",2022-06-09T04:42:12.927Z,165474973292709
"""epsilon @ n2Hmfmb2oT"" posts a small blind of 0.25",2022-06-09T04:42:12.927Z,165474973292708
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (183.02) | #4 ""HANNIBAL @ fa-XDw6nBi"" (46.89) | #5 ""epsilon @ n2Hmfmb2oT"" (145.50) | #6 ""Alvin @ onpa4SJ2rt"" (189.52) | #8 ""Russ @ p1IppBEJj0"" (32.86) | #10 ""Hasbullah @ 02inrjNc6d"" (62.81)",2022-06-09T04:42:12.927Z,165474973292701
"-- starting hand #164  (No Limit Texas Hold'em) (dealer: ""HANNIBAL @ fa-XDw6nBi"") --",2022-06-09T04:42:12.927Z,165474973292700
"-- ending hand #163 --",2022-06-09T04:42:04.909Z,165474972490902
"""Russ @ p1IppBEJj0"" collected 32.86 from pot with Flush, Ad High on the second run  (combination: A♦, K♦, J♦, 10♦, 6♦)",2022-06-09T04:42:04.909Z,165474972490901
"""Hasbullah @ 02inrjNc6d"" collected 32.87 from pot with A High (combination: A♣, Q♣, J♠, 10♥, 8♣)",2022-06-09T04:42:04.909Z,165474972490900
"River (second run): J♦, 10♦, 3♠, K♦ [2♠]",2022-06-09T04:42:00.874Z,165474972087400
"Turn (second run): J♦, 10♦, 3♠ [K♦]",2022-06-09T04:41:56.795Z,165474971679500
"Flop (second run):  [J♦, 10♦, 3♠]",2022-06-09T04:41:52.677Z,165474971267700
"River: Q♣, 4♣, 5♥, 8♣ [10♥]",2022-06-09T04:41:48.666Z,165474970866600
"Turn: Q♣, 4♣, 5♥ [8♣]",2022-06-09T04:41:44.589Z,165474970458900
"Flop:  [Q♣, 4♣, 5♥]",2022-06-09T04:41:40.577Z,165474970057700
"""Hasbullah @ 02inrjNc6d"" shows a J♠, A♣.",2022-06-09T04:41:36.462Z,165474969646201
"""Russ @ p1IppBEJj0"" shows a A♦, 6♦.",2022-06-09T04:41:36.462Z,165474969646200
"All players in hand choose to run it twice.",2022-06-09T04:41:35.650Z,165474969565001
"""Hasbullah @ 02inrjNc6d"" chooses to  run it twice.",2022-06-09T04:41:35.650Z,165474969565000
"""Russ @ p1IppBEJj0"" chooses to  run it twice.",2022-06-09T04:41:33.753Z,165474969375300
"Remaining players decide whether to run it twice.",2022-06-09T04:41:33.688Z,165474969368801
"""Hasbullah @ 02inrjNc6d"" calls 32.49",2022-06-09T04:41:33.688Z,165474969368800
"""Russ @ p1IppBEJj0"" raises to 32.49 and go all in",2022-06-09T04:41:20.622Z,165474968062200
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:41:15.870Z,165474967587000
"""HANNIBAL @ fa-XDw6nBi"" folds",2022-06-09T04:41:14.988Z,165474967498800
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:41:14.094Z,165474967409400
"""Hasbullah @ 02inrjNc6d"" raises to 2.00",2022-06-09T04:41:13.090Z,165474967309000
"""Russ @ p1IppBEJj0"" calls 0.50",2022-06-09T04:41:08.762Z,165474966876200
"""Alvin @ onpa4SJ2rt"" folds",2022-06-09T04:41:06.502Z,165474966650200
"""epsilon @ n2Hmfmb2oT"" posts a big blind of 0.50",2022-06-09T04:41:05.154Z,165474966515409
"""HANNIBAL @ fa-XDw6nBi"" posts a small blind of 0.25",2022-06-09T04:41:05.154Z,165474966515408
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (183.02) | #4 ""HANNIBAL @ fa-XDw6nBi"" (47.14) | #5 ""epsilon @ n2Hmfmb2oT"" (146.00) | #6 ""Alvin @ onpa4SJ2rt"" (189.52) | #8 ""Russ @ p1IppBEJj0"" (32.49) | #10 ""Hasbullah @ 02inrjNc6d"" (62.43)",2022-06-09T04:41:05.154Z,165474966515401
"-- starting hand #163  (No Limit Texas Hold'em) (dead button) --",2022-06-09T04:41:05.154Z,165474966515400
"-- ending hand #162 --",2022-06-09T04:40:59.159Z,165474965915902
"""HANNIBAL @ fa-XDw6nBi"" collected 0.00 from pot",2022-06-09T04:40:59.159Z,165474965915901
"Uncalled bet of 0.50 returned to ""HANNIBAL @ fa-XDw6nBi""",2022-06-09T04:40:59.159Z,165474965915900
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:40:58.330Z,165474965833000
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-09T04:40:50.884Z,165474965088400
"""Russ @ p1IppBEJj0"" folds",2022-06-09T04:40:49.938Z,165474964993800
"""Alvin @ onpa4SJ2rt"" folds",2022-06-09T04:40:46.607Z,165474964660700
"""epsilon @ n2Hmfmb2oT"" folds",2022-06-09T04:40:45.137Z,165474964513700
"""HANNIBAL @ fa-XDw6nBi"" posts a big blind of 0.50",2022-06-09T04:40:43.141Z,165474964314110
"Dead Small Blind",2022-06-09T04:40:43.141Z,165474964314109
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (183.02) | #4 ""HANNIBAL @ fa-XDw6nBi"" (47.14) | #5 ""epsilon @ n2Hmfmb2oT"" (146.00) | #6 ""Alvin @ onpa4SJ2rt"" (189.52) | #8 ""Russ @ p1IppBEJj0"" (32.49) | #10 ""Hasbullah @ 02inrjNc6d"" (62.43)",2022-06-09T04:40:43.141Z,165474964314102
"-- starting hand #162  (No Limit Texas Hold'em) (dealer: ""Kahjj @ DqCEfVHYAD"") --",2022-06-09T04:40:43.141Z,165474964314101
"The player ""Agnimandur @ c1wMGCUKiO"" quits the game with a stack of 63.41.",2022-06-09T04:40:43.141Z,165474964314100
"The admin ""HANNIBAL @ fa-XDw6nBi"" enqueued the removal of the player ""Agnimandur @ c1wMGCUKiO"".",2022-06-09T04:40:23.750Z,165474962375000
"-- ending hand #161 --",2022-06-09T04:40:14.413Z,165474961441303
"""Agnimandur @ c1wMGCUKiO"" shows a 10♦, K♠.",2022-06-09T04:40:14.413Z,165474961441302
"""epsilon @ n2Hmfmb2oT"" collected 22.49 from pot with Pair, Q's (combination: Q♠, Q♣, A♦, K♣, 8♣)",2022-06-09T04:40:14.413Z,165474961441301
"""epsilon @ n2Hmfmb2oT"" shows a K♣, Q♠.",2022-06-09T04:40:14.413Z,165474961441300
"""epsilon @ n2Hmfmb2oT"" calls 5.62",2022-06-09T04:40:13.594Z,165474961359400
"""Agnimandur @ c1wMGCUKiO"" bets 5.62",2022-06-09T04:40:12.464Z,165474961246400
"River: Q♣, 8♣, 7♠, 6♥ [A♦]",2022-06-09T04:39:49.704Z,165474958970400
"""Agnimandur @ c1wMGCUKiO"" calls 3.00",2022-06-09T04:39:48.855Z,165474958885500
"""epsilon @ n2Hmfmb2oT"" bets 3.00",2022-06-09T04:39:42.751Z,165474958275100
"""Agnimandur @ c1wMGCUKiO"" checks",2022-06-09T04:39:38.452Z,165474957845200
"Turn: Q♣, 8♣, 7♠ [6♥]",2022-06-09T04:38:51.119Z,165474953111900
"""epsilon @ n2Hmfmb2oT"" calls 1.00",2022-06-09T04:38:50.298Z,165474953029800
"""Agnimandur @ c1wMGCUKiO"" bets 1.00",2022-06-09T04:38:48.805Z,165474952880500
"Flop:  [Q♣, 8♣, 7♠]",2022-06-09T04:38:40.027Z,165474952002700
"""Agnimandur @ c1wMGCUKiO"" calls 1.50",2022-06-09T04:38:39.121Z,165474951912100
"""Kahjj @ DqCEfVHYAD"" folds",2022-06-09T04:38:37.215Z,165474951721500
"""Hasbullah @ 02inrjNc6d"" folds",2022-06-09T04:38:36.263Z,165474951626300
"""Russ @ p1IppBEJj0"" folds",2022-06-09T04:38:35.253Z,165474951525300
"""Alvin @ onpa4SJ2rt"" folds",2022-06-09T04:38:34.231Z,165474951423100
"""epsilon @ n2Hmfmb2oT"" raises to 1.50",2022-06-09T04:38:28.683Z,165474950868300
"""HANNIBAL @ fa-XDw6nBi"" folds",2022-06-09T04:38:26.693Z,165474950669300
"""Agnimandur @ c1wMGCUKiO"" posts a big blind of 0.50",2022-06-09T04:38:24.908Z,165474950490811
"""Kahjj @ DqCEfVHYAD"" posts a small blind of 0.25",2022-06-09T04:38:24.908Z,165474950490810
"Player stacks: #1 ""Kahjj @ DqCEfVHYAD"" (183.27) | #3 ""Agnimandur @ c1wMGCUKiO"" (74.53) | #4 ""HANNIBAL @ fa-XDw6nBi"" (47.14) | #5 ""epsilon @ n2Hmfmb2oT"" (134.63) | #6 ""Alvin @ onpa4SJ2rt"" (189.52) | #8 ""Russ @ p1IppBEJj0"" (32.49) | #10 ""Hasbullah @ 02inrjNc6d"" (62.43)",2022-06-09T04:38:24.908Z,165474950490802
"-- starting hand #161  (No Limit Texas Hold'em) (dealer: ""Hasbullah @ 02inrjNc6d"") --",2022-06-09T04:38:24.908Z,165474950490801
"The player ""HANNIBAL @ fa-XDw6nBi"" joined the game with a stack of 47.14.",2022-06-09T04:38:24.908Z,165474950490800
"-- ending hand #160 --",2022-06-09T04:37:46.593Z,165474946659302
"""Russ @ p1IppBEJj0"" collected 32.49 from pot with Two Pair, A's & 9's on the second run  (combination: A♠, A♥, 9♥, 9♣, Q♣)",2022-06-09T04:37:46.593Z,165474946659301
"""Agnimandur @ c1wMGCUKiO"" collected 32.50 from pot with Two Pair, J's & 8's (combination: J♣, J♥, 8♠, 8♥, Q♠)",2022-06-09T04:37:46.593Z,165474946659300
"River (second run): Q♣, 7♠, 7♥, A♥ [9♣]",2022-06-09T04:37:42.487Z,165474946248700
"Turn (second run): Q♣, 7♠, 7♥ [A♥]",2022-06-09T04:37:38.389Z,165474945838900
"Flop (second run):  [Q♣, 7♠, 7♥]",2022-06-09T04:37:34.295Z,165474945429500
"River: 3♦, J♣, 6♣, Q♠ [J♥]",2022-06-09T04:37:30.276Z,165474945027600
"Turn: 3♦, J♣, 6♣ [Q♠]",2022-06-09T04:37:26.177Z,165474944617700
"Flop:  [3♦, J♣, 6♣]",2022-06-09T04:37:22.070Z,165474944207000
"""Russ @ p1IppBEJj0"" shows a A♠, 9♥.",2022-06-09T04:37:17.964Z,165474943796401
